race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score,used_model,training_races_so_far,naive_predicted_course,naive_hit_top1
2026-04-27,21,7,5,0,1,0.6267,1,1,1,1,1,3,5,3,22.8,20,25,37.5,4100,0.14,1,1,0.0291,1,54713,1,1
2026-04-27,21,8,5,0,1,0.4641,2,5,1,1,1,2,5,2,23.1,20.5,0,0,3714,0.06,0,1,0.1411,1,54713,1,0
2026-04-27,21,9,5,0,1,0.6632,1,1,1,1,1,5,5,5,22.8,20.6,22.22,22.22,4288,0.22,1,1,0.0238,1,54713,1,1
2026-04-27,21,10,5,0,1,0.5341,1,1,1,1,1,5,7,5,22.1,21,80,100,4513,0.11,1,1,0.0481,1,54713,1,1
2026-04-27,21,11,5,0,1,0.5046,3,4,1,1,1,5,7,5,22.4,21.1,72.73,90.91,4193,0.13,0,1,0.1536,1,54713,1,0
2026-04-27,21,12,5,0,1,0.5836,1,1,1,1,1,4,3,4,22.2,21.4,30,40,4544,0.04,1,1,0.0353,1,54713,1,1
2026-04-27,23,1,5,0,1,0.7332,1,1,1,1,1,2,12,2,18,18,33.33,45.53,4537,0.06,1,1,0.0145,1,54713,1,1
2026-04-27,23,2,5,0,1,0.616,3,4,1,1,1,3,12,3,18,18,28.46,45.53,4403,0.14,0,1,0.1735,1,54713,1,0
2026-04-27,23,3,5,0,1,0.6254,1,1,1,1,1,4,12,4,19,18,35.94,52.34,4596,0.13,1,1,0.0291,1,54713,1,1
2026-04-27,23,4,5,0,1,0.5834,1,1,1,1,1,2,12,2,19,18,30.4,54.4,4706,0.15,1,1,0.0355,1,54713,1,1
2026-04-27,23,5,5,0,1,0.6084,5,4,1,1,1,3,12,3,20,18,43.85,58.46,3319,0.17,0,0,0.2061,1,54713,1,0
2026-04-27,23,6,5,0,1,0.4895,1,1,1,1,1,3,14,3,21,18,29.84,50,4346,0.14,1,1,0.0563,1,54713,1,1
2026-04-27,23,7,5,0,1,0.5444,1,1,1,1,1,3,16,3,22,18,23.36,37.38,4489,0.07,1,1,0.0448,1,54713,1,1
2026-04-27,23,8,5,0,1,0.5403,1,1,1,1,1,2,14,2,22,18,28.68,44.96,3662,0.08,1,1,0.0454,1,54713,1,1
2026-04-27,23,9,5,0,1,0.6181,1,1,1,1,1,3,16,3,23,18,28.13,46.09,3730,0.17,1,1,0.0302,1,54713,1,1
2026-04-27,23,10,5,0,1,0.5326,1,1,1,1,1,2,2,2,23,18,50,66.67,4369,0.07,1,1,0.0472,1,54713,1,1
2026-04-27,23,11,5,0,1,0.5083,1,1,1,1,1,3,4,3,23,18,34.23,45.95,4171,0.14,1,1,0.0514,1,54713,1,1
2026-04-27,23,12,5,0,1,0.5507,1,1,1,1,1,3,4,3,23,18,34.65,49.61,4959,0.11,1,1,0.0426,1,54713,1,1
2026-04-27,24,1,5,1,1,0.4808,2,2,1,1,1,2,7,1,19,18,40.67,62.68,3906,0.14,0,1,0.1504,1,54713,1,0
2026-04-27,24,2,5,1,1,0.4896,2,2,1,1,1,2,7,1,19,18,42.31,58.17,3516,0.22,0,1,0.1542,1,54713,1,0
2026-04-27,24,3,5,1,1,0.5021,6,2,1,1,1,2,7,1,19,18,35.12,49.27,5232,0.16,0,0,0.2093,1,54713,1,0
2026-04-27,24,4,5,1,1,0.4178,2,2,1,1,1,1,5,1,19,18,33.82,52.45,5236,0.15,0,0,0.1639,1,54713,1,0
2026-04-27,24,5,5,1,1,0.573,3,3,1,1,1,2,3,1,19,18,26.9,43.15,5128,0.13,0,1,0.1757,1,54713,1,0
2026-04-27,24,6,5,1,1,0.5333,2,3,1,1,1,1,3,1,19,18,43.84,61.58,3294,0.17,0,0,0.1834,1,54713,1,0
2026-04-27,24,7,5,1,1,0.6228,4,3,1,1,1,1,3,1,18,18,26.26,43.94,4633,0.16,0,1,0.1855,1,54713,1,0
2026-04-27,24,8,5,1,1,0.6153,4,4,2,1,1,1,15,1,18,18,41.67,57.29,4984,0.31,0,0,0.2171,1,54713,1,0
2026-04-27,24,9,5,1,1,0.6199,1,5,1,1,1,1,15,1,18,18,52.66,68.12,4146,0.16,1,1,0.0309,1,54713,1,1
2026-04-27,24,10,5,1,1,0.597,4,2,1,1,1,1,15,1,17,18,34.31,52.45,4259,0.14,0,0,0.213,1,54713,1,0
2026-04-28,3,1,5,0,1,0.6456,3,4,1,1,1,9,4,15,21,17,31.07,49.51,3277,0.34,0,1,0.2001,1,54903,1,0
2026-04-28,3,2,5,0,1,0.401,1,1,1,1,2,9,4,15,21,17,36.32,49.53,3303,0.09,1,1,0.0762,1,54903,1,1
2026-04-28,3,3,5,0,2,0.3649,2,2,2,2,1,9,4,15,21,17,33.93,51.79,4644,0.11,1,1,0.0871,1,54903,1,0
2026-04-28,3,4,5,0,1,0.3753,5,4,1,1,1,10,4,15,20,17,28.85,46.15,4880,0.32,0,0,0.176,1,54903,1,0
2026-04-28,3,5,5,0,1,0.4659,1,1,1,1,1,10,4,15,20,17,38.07,55.96,4318,0.17,1,1,0.0621,1,54903,1,1
2026-04-28,3,6,5,0,2,0.3444,3,4,2,2,1,10,4,15,20,17,26.32,41.15,4430,0.14,0,0,0.1772,1,54903,1,0
2026-04-28,3,7,5,0,1,0.3558,1,1,1,1,1,10,4,15,21,17,29.5,53,4077,0.19,1,1,0.0886,1,54903,1,1
2026-04-28,4,1,5,0,1,0.5119,5,4,1,1,1,5,5,3,22,18,42.08,65.35,4093,0.15,0,1,0.174,1,54903,1,0
2026-04-28,4,2,5,0,1,0.5129,3,3,1,1,1,6,5,4,21,18,47.85,63.64,4765,0.13,0,0,0.1838,1,54903,1,0
2026-04-28,4,3,5,0,1,0.4562,1,1,1,1,1,5,5,3,22,18,31.75,48.15,3606,0.08,1,1,0.0645,1,54903,1,1
2026-04-28,4,4,5,0,1,0.4844,1,1,1,1,1,7,5,4,22,18,29.58,42.96,4789,0.11,1,1,0.0564,1,54903,1,1
2026-04-28,4,5,5,0,1,0.3447,4,2,1,1,1,6,5,4,22,18,35.15,53.47,5313,0.18,0,0,0.1453,1,54903,1,0
2026-04-28,4,6,5,0,1,0.3967,3,3,1,1,1,6,5,4,23,18,28.17,42.96,3519,0.3,0,1,0.1353,1,54903,1,0
2026-04-28,4,7,5,0,1,0.2873,1,1,1,1,1,6,5,4,22,18,28.67,46,5250,0.07,1,1,0.104,1,54903,1,1
2026-04-28,4,8,5,0,1,0.623,4,2,1,1,1,6,5,4,22,18,41.87,59.11,4834,0.12,0,0,0.2102,1,54903,1,0
2026-04-28,4,9,5,0,1,0.5616,1,1,1,1,1,6,5,4,22,18,33.5,52.22,4183,0.15,1,1,0.0396,1,54903,1,1
2026-04-28,4,10,5,0,1,0.4789,2,2,1,1,1,6,5,4,23,18,34.45,50.24,4826,0.15,0,0,0.1632,1,54903,1,0
2026-04-28,4,11,5,0,1,0.5142,1,1,1,1,1,7,5,5,23,18,47.22,67.13,4760,0.04,1,1,0.0497,1,54903,1,1
2026-04-28,4,12,5,0,1,0.4814,1,1,1,1,1,7,5,6,23,18,35.57,55.15,4337,0.12,1,1,0.0559,1,54903,1,1
2026-04-28,5,1,5,0,1,0.4488,2,2,1,1,1,3,9,2,21,20,44.44,66.67,5331,0.2,0,0,0.1622,1,54903,1,0
2026-04-28,5,2,5,0,1,0.4584,3,4,1,1,1,1,9,2,22,20,0,0,4891,0.25,0,1,0.1395,1,54903,1,0
2026-04-28,5,3,5,0,1,0.457,2,3,1,1,1,2,9,2,22,20,33.33,55.56,5044,0.16,0,1,0.143,1,54903,1,0
2026-04-28,5,4,5,0,1,0.385,4,3,1,1,1,3,9,2,23,20,0,0,3377,0.32,0,1,0.1252,1,54903,1,0
2026-04-28,5,5,5,0,1,0.3234,2,3,1,1,2,3,9,2,23,20,54.55,72.73,2538,0.15,0,1,0.1117,1,54903,1,0
2026-04-28,5,6,5,0,1,0.4699,1,1,1,1,2,2,9,2,23,20,0,0,4906,0.14,1,1,0.0602,1,54903,1,1
2026-04-28,5,7,5,0,1,0.6016,1,1,1,1,1,4,9,2,23,20,70,90,4086,0.13,1,1,0.0339,1,54903,1,1
2026-04-28,5,8,5,0,1,0.6275,1,1,1,1,1,5,9,2,23,20,0,0,4335,0.16,1,1,0.03,1,54903,1,1
2026-04-28,5,9,5,0,1,0.6544,1,1,1,1,1,3,9,3,24,20,36.36,81.82,3792,0.18,1,1,0.0247,1,54903,1,1
2026-04-28,5,10,5,0,1,0.6224,5,4,1,1,1,8,11,4,24,20,60,80,4928,0.21,0,1,0.197,1,54903,1,0
2026-04-28,5,11,5,1,1,0.545,1,1,1,1,1,4,9,4,23,20,80,90,4759,0.11,1,1,0.0425,1,54903,1,1
2026-04-28,5,12,5,1,1,0.4467,1,1,1,1,1,3,9,3,23,20,0,0,4266,0.16,1,1,0.0623,1,54903,1,1
2026-04-28,6,1,5,0,1,0.6281,1,1,1,1,1,4,13,2,19,19,16.67,33.33,4380,0.14,1,1,0.0287,1,54903,1,1
2026-04-28,6,2,5,0,1,0.3556,5,4,1,1,1,5,13,3,19,20,50,66.67,5341,0.11,0,0,0.1711,1,54903,1,0
2026-04-28,6,3,5,0,1,0.3854,3,4,1,1,1,5,13,3,19,20,14.29,28.57,4665,0.13,0,0,0.1779,1,54903,1,0
2026-04-28,6,4,5,0,1,0.5971,3,4,1,1,1,4,13,2,19,20,0,22.22,4118,0.12,0,1,0.1815,1,54903,1,0
2026-04-28,6,5,5,0,1,0.4823,1,1,1,1,1,4,13,2,19,20,0,0,3681,0.1,1,1,0.0569,1,54903,1,1
2026-04-28,6,6,5,0,1,0.4417,4,4,1,1,1,4,13,2,19,20,0,16.67,4129,0.24,0,0,0.151,1,54903,1,0
2026-04-28,6,7,5,0,1,0.5071,1,1,1,1,1,3,13,1,20,20,0,14.29,4779,0.09,1,1,0.0507,1,54903,1,1
2026-04-28,6,8,5,0,1,0.6429,4,4,1,1,1,3,13,1,20,20,21.43,35.71,4228,0.25,0,1,0.1927,1,54903,1,0
2026-04-28,6,9,5,0,1,0.375,1,1,1,1,1,3,13,1,20,20,0,42.86,5031,0.24,1,1,0.0822,1,54903,1,1
2026-04-28,6,10,5,0,1,0.5363,1,1,1,1,2,2,13,1,20,20,22.22,66.67,4568,0.16,1,1,0.0455,1,54903,1,1
2026-04-28,6,11,5,0,1,0.5063,3,3,1,1,2,2,13,1,20,20,12.5,12.5,4973,0.13,0,1,0.168,1,54903,1,0
2026-04-28,6,12,5,1,1,0.6207,1,1,1,1,2,1,13,1,20,20,16.67,16.67,4446,0.09,1,1,0.0299,1,54903,1,1
2026-04-28,7,1,5,0,1,0.597,1,1,1,1,1,4,11,2,20,15,36.96,53.26,4081,0.17,1,1,0.0339,1,54903,1,1
2026-04-28,7,2,5,0,1,0.5066,2,3,1,1,2,3,9,1,20,15,37.3,55.14,4664,0.15,0,0,0.1888,1,54903,1,0
2026-04-28,7,3,5,0,1,0.3915,3,4,1,1,2,2,9,1,21,15,42.13,60.11,5294,0.07,0,1,0.1339,1,54903,1,0
2026-04-28,7,4,5,0,1,0.3332,2,3,1,1,2,2,11,1,20,15,38.24,52.94,5322,0.16,0,0,0.1523,1,54903,1,0
2026-04-28,7,5,5,1,1,0.5234,3,2,1,1,1,2,11,1,20,15,34.16,49.01,3957,0.22,0,0,0.181,1,54903,1,0
2026-04-28,7,6,5,1,1,0.6692,1,1,1,1,1,2,11,1,20,15,41.48,52.84,4505,0.03,1,1,0.024,1,54903,1,1
2026-04-28,7,7,5,1,1,0.5955,4,3,1,1,1,2,9,1,20,15,39.87,55.56,4936,0.12,0,1,0.1716,1,54903,1,0
2026-04-28,7,8,5,1,1,0.6243,1,1,1,1,1,2,11,1,20,15,39.87,66.01,3956,0.22,1,1,0.0309,1,54903,1,1
2026-04-28,7,9,5,1,1,0.5693,4,2,1,1,1,2,11,1,20,15,31.79,51.28,4420,0.21,0,1,0.1698,1,54903,1,0
2026-04-28,7,10,5,1,1,0.4336,4,4,1,1,1,1,11,0,20,15,44.3,57.72,3787,0.25,0,0,0.1711,1,54903,1,0
2026-04-28,7,11,5,1,1,0.5544,3,3,1,1,1,0,17,0,20,15,32.41,50.46,4812,0.2,0,0,0.1887,1,54903,1,0
2026-04-28,7,12,5,1,1,0.4526,1,1,1,1,1,1,3,0,19,15,34.39,53.97,4528,0.18,1,1,0.0631,1,54903,1,1
2026-04-28,8,1,5,0,1,0.648,1,1,1,1,1,3,11,1,17,19,17.82,31.68,4900,0.15,1,1,0.0261,1,54903,1,1
2026-04-28,8,2,5,0,1,0.5525,6,4,1,1,1,3,11,1,18,19,35.05,54.64,3790,0.21,0,0,0.2077,1,54903,1,0
2026-04-28,8,3,5,0,1,0.6257,1,1,1,1,1,2,13,1,19,20,32.43,48.65,4401,0.13,1,1,0.0312,1,54903,1,1
2026-04-28,8,4,5,0,1,0.6603,5,4,1,1,1,3,13,1,19,20,32.65,55.1,2878,0.19,0,1,0.2086,1,54903,1,0
2026-04-28,8,5,5,0,1,0.6437,1,1,1,1,1,2,13,1,19,20,28.97,43.93,3641,0.16,1,1,0.0263,1,54903,1,1
2026-04-28,8,6,5,0,1,0.6108,1,1,1,1,1,2,13,1,19,20,32.71,48.6,4076,0.19,1,1,0.0318,1,54903,1,1
2026-04-28,8,7,5,0,1,0.6583,1,1,1,1,1,2,7,1,19,20,25,44,4058,0.2,1,1,0.0243,1,54903,1,1
2026-04-28,8,8,5,0,1,0.5338,4,5,1,1,1,2,9,1,19,20,23.85,38.53,4911,0.07,0,0,0.1796,1,54903,1,0
2026-04-28,8,9,5,0,1,0.7449,1,1,1,1,1,2,7,1,21,20,26.8,37.11,4131,0.18,1,1,0.0137,1,54903,1,1
2026-04-28,8,10,5,0,1,0.5577,1,1,1,1,1,3,7,1,21,20,32.74,52.21,4494,0.19,1,1,0.0423,1,54903,1,1
2026-04-28,8,11,5,0,1,0.5815,1,1,1,1,1,3,5,1,21,20,27.93,47.75,4561,0.13,1,1,0.0377,1,54903,1,1
2026-04-28,8,12,5,0,1,0.5807,1,1,1,1,1,3,5,1,21,20,28.16,45.63,4719,0.06,1,1,0.0372,1,54903,1,1
2026-04-28,12,1,5,0,1,0.6674,1,1,1,1,1,2,11,1,24,20,33.33,55.56,5023,0.08,1,1,0.0232,1,54903,1,1
2026-04-28,12,2,5,0,1,0.7276,1,1,1,1,1,1,7,1,23,20,56.25,75,3975,0.09,1,1,0.0162,1,54903,1,1
2026-04-28,12,3,5,0,1,0.5037,2,3,1,1,1,2,11,1,24,20,25,37.5,5352,0.14,0,1,0.1503,1,54903,1,0
2026-04-28,12,4,5,0,1,0.5284,1,1,1,1,1,0,17,1,23,21,62.5,81.25,5020,0.18,1,1,0.0469,1,54903,1,1
2026-04-28,12,5,5,1,1,0.59,1,1,1,1,1,0,17,1,23,21,35.29,64.71,4816,0.16,1,1,0.0346,1,54903,1,1
2026-04-28,12,6,5,1,1,0.506,5,2,1,1,1,2,13,1,23,21,12.5,12.5,3752,0.3,0,0,0.188,1,54903,1,0
2026-04-28,12,7,5,1,1,0.5878,3,3,1,1,1,3,13,1,22,21,55.56,77.78,4068,0.18,0,0,0.1993,1,54903,1,0
2026-04-28,12,8,5,1,1,0.6223,4,6,1,1,1,0,17,1,21,21,33.33,38.89,4560,-0.04,0,1,0.1946,1,54903,1,0
2026-04-28,12,9,5,1,1,0.5878,2,2,1,1,1,0,17,1,21,21,22.22,38.89,4199,0.15,0,0,0.1981,1,54903,1,0
2026-04-28,12,10,5,1,1,0.5443,1,1,1,1,1,4,13,2,22,21,22.22,33.33,4331,0.11,1,1,0.043,1,54903,1,1
2026-04-28,12,11,5,1,1,0.6403,5,4,1,1,1,1,13,1,22,21,18.75,37.5,4278,0.11,0,0,0.2286,1,54903,1,0
2026-04-28,12,12,5,1,1,0.5977,1,1,1,1,1,0,17,1,22,21,15.79,26.32,4883,0.11,1,1,0.0357,1,54903,1,1
2026-04-28,13,1,5,0,1,0.5955,1,1,1,1,1,5,12,3,22.5,17.9,0,0,3800,0.16,1,1,0.037,1,54903,1,1
2026-04-28,13,2,5,0,1,0.4293,2,3,1,1,1,3,14,0,23.4,18.1,0,0,5143,0.22,0,1,0.1456,1,54903,1,0
2026-04-28,13,3,5,0,1,0.5521,2,2,1,1,1,4,12,0,24.1,18.2,0,0,4661,0.22,0,1,0.1563,1,54903,1,0
2026-04-28,13,4,5,0,1,0.5447,3,4,1,1,1,4,12,0,24.1,18.6,0,0,3757,0.19,0,1,0.1638,1,54903,1,0
2026-04-28,13,5,5,0,1,0.58,3,3,1,1,1,5,12,3,24.1,18.7,20,30,4389,0.21,0,1,0.1749,1,54903,1,0
2026-04-28,13,6,5,0,1,0.6193,4,4,1,1,1,8,14,6,24.8,18.8,0,0,4610,0.36,0,1,0.1889,1,54903,1,0
2026-04-28,13,7,5,0,1,0.4294,1,1,1,1,1,6,12,4,23.7,19,10,50,5004,0.21,1,1,0.0673,1,54903,1,1
2026-04-28,13,8,5,0,1,0.5273,1,1,1,1,1,3,14,0,24,19,0,0,4488,0.16,1,1,0.0476,1,54903,1,1
2026-04-28,13,9,5,0,1,0.6671,1,1,1,1,1,6,14,4,24.5,19.1,10,30,5015,0.1,1,1,0.0239,1,54903,1,1
2026-04-28,13,10,5,0,1,0.6181,1,1,1,1,1,7,14,5,24.4,19.2,0,0,4512,0.21,1,1,0.0324,1,54903,1,1
2026-04-28,13,11,5,0,1,0.5196,1,1,1,1,1,5,12,3,24.5,19.3,30,60,4028,0.23,1,1,0.05,1,54903,1,1
2026-04-28,13,12,5,0,1,0.5819,1,1,1,1,1,5,12,3,24.5,19.3,0,0,4502,0.18,1,1,0.0374,1,54903,1,1
2026-04-28,15,1,5,0,1,0.5953,1,1,1,1,1,3,7,3,21,16,24,44.67,3578,0.16,1,1,0.0356,1,54903,1,1
2026-04-28,15,2,5,0,1,0.3579,3,3,1,1,1,2,9,2,21,16,30.41,49.32,5291,0.15,0,0,0.1696,1,54903,1,0
2026-04-28,15,3,5,0,1,0.4207,5,4,1,1,1,2,9,2,21,16,27.33,44.67,3701,0.08,0,0,0.1635,1,54903,1,0
2026-04-28,15,4,5,0,1,0.438,2,2,1,1,1,2,9,2,21,16,30.15,45.59,3910,0.23,0,1,0.1304,1,54903,1,0
2026-04-28,15,5,5,1,1,0.4926,4,3,1,1,1,2,11,2,21,16,32.37,53.24,4220,0.12,0,0,0.1762,1,54903,1,0
2026-04-28,15,6,5,1,1,0.5181,3,3,1,1,1,2,11,2,21,16,22.15,34.9,3907,0.18,0,1,0.1712,1,54903,1,0
2026-04-28,15,7,5,1,1,0.5729,1,1,1,1,1,1,13,1,21,16,31.91,52.48,5136,0.11,1,1,0.0393,1,54903,1,1
2026-04-28,15,8,5,1,1,0.648,1,1,1,1,1,1,13,1,20,16,33.1,49.66,5257,0.1,1,1,0.0276,1,54903,1,1
2026-04-28,15,9,5,1,1,0.5803,3,5,1,1,1,1,13,1,19,16,31.54,50,3541,0.11,0,1,0.1683,1,54903,1,0
2026-04-28,15,10,5,1,1,0.5832,1,1,1,1,1,3,9,3,19,16,38.78,57.14,4823,0.14,1,1,0.0372,1,54903,1,1
2026-04-28,15,11,5,1,1,0.476,1,1,1,1,1,4,9,4,19,16,28.78,45.32,5224,0.13,1,1,0.0569,1,54903,1,1
2026-04-28,15,12,5,1,1,0.5168,1,1,1,1,1,2,11,2,19,16,32.41,46.9,5043,0.18,1,1,0.0485,1,54903,1,1
2026-04-28,16,1,5,0,1,0.7424,4,4,1,1,1,1,7,1,18,17,30.48,52.38,4704,0.3,0,0,0.2374,1,54903,1,0
2026-04-28,16,2,5,0,1,0.591,5,4,1,1,1,1,15,1,19,17,39.05,53.33,4557,0.26,0,0,0.2054,1,54903,1,0
2026-04-28,16,3,5,0,1,0.5078,1,1,1,1,1,2,15,3,20,17,23.58,39.62,3710,0.22,1,1,0.0515,1,54903,1,1
2026-04-28,16,4,5,0,1,0.5573,6,4,1,1,1,3,15,3,21,17,32.11,55.96,4978,0.18,0,0,0.2107,1,54903,1,0
2026-04-28,16,5,5,0,1,0.5756,2,2,1,1,1,4,15,3,21,17,23.81,38.1,3454,0.17,0,0,0.195,1,54903,1,0
2026-04-28,16,6,5,0,1,0.4255,1,1,1,1,1,4,13,3,22,17,29.52,43.81,4782,0.12,1,1,0.0678,1,54903,1,1
2026-04-28,16,7,5,0,1,0.5898,1,1,1,1,1,2,3,3,22,17,42.45,57.55,4876,0.15,1,1,0.0365,1,54903,1,1
2026-04-28,16,8,5,0,1,0.6325,2,2,1,1,1,1,7,3,23,17,23.15,51.85,5210,0.06,0,0,0.2015,1,54903,1,0
2026-04-28,16,9,5,0,1,0.6119,1,1,1,1,1,2,11,3,23,17,28.97,41.12,4410,0.07,1,1,0.0319,1,54903,1,1
2026-04-28,16,10,5,0,1,0.5539,1,1,1,1,1,2,11,3,23,17,39.25,50.47,4458,0.16,1,1,0.0414,1,54903,1,1
2026-04-28,16,11,5,0,1,0.4872,1,5,1,1,1,2,3,3,23,17,21.82,28.18,4154,0.14,1,1,0.0552,1,54903,1,1
2026-04-28,16,12,5,0,1,0.5331,1,1,1,1,1,2,7,3,23,17,36.19,51.43,4685,0.08,1,1,0.0455,1,54903,1,1
2026-04-28,18,1,5,0,1,0.6573,4,2,1,1,2,2,9,2,17,16,0,0,5238,0.13,0,1,0.2058,1,54903,1,0
2026-04-28,18,2,5,0,1,0.6098,1,1,1,1,2,2,9,2,17,17,0,0,4239,0.21,1,1,0.0316,1,54903,1,1
2026-04-28,18,3,5,0,1,0.6397,1,1,1,1,2,2,9,2,18,16,66.67,66.67,4601,0.07,1,1,0.0284,1,54903,1,1
2026-04-28,18,4,5,0,1,0.6628,4,2,1,1,2,1,7,1,18,17,0,0,4357,0.07,0,0,0.2254,1,54903,1,0
2026-04-28,18,5,5,0,1,0.5236,5,4,1,1,2,2,7,2,18,17,62.5,62.5,3581,0.23,0,0,0.1805,1,54903,1,0
2026-04-28,18,6,5,0,1,0.4237,2,5,1,1,2,3,15,3,20,17,0,0,3976,0.25,0,0,0.1497,1,54903,1,0
2026-04-28,18,7,5,0,1,0.592,1,1,1,1,2,3,9,3,20,16,0,0,4179,0.15,1,1,0.036,1,54903,1,1
2026-04-28,18,8,5,0,1,0.559,4,3,1,1,1,4,15,4,21,16,33.33,55.56,4890,0.34,0,0,0.2067,1,54903,1,0
2026-04-28,18,9,5,0,1,0.552,1,1,1,1,1,2,7,2,22,16,0,25,4015,0.15,1,1,0.0444,1,54903,1,1
2026-04-28,18,10,5,0,1,0.5871,3,4,1,1,1,3,7,3,22,17,25,50,3866,0.13,0,1,0.1854,1,54903,1,0
2026-04-28,18,11,5,0,1,0.4674,1,1,1,1,1,4,1,4,23,18,42.86,57.14,3875,0.15,1,1,0.0619,1,54903,1,1
2026-04-28,18,12,5,0,1,0.5112,1,1,1,1,1,4,9,4,22,18,0,0,4324,0.15,1,1,0.0485,1,54903,1,1
2026-04-28,21,1,5,0,1,0.6815,1,1,1,1,2,2,1,2,19.8,19.8,0,0,4351,0.06,1,1,0.0216,1,54903,1,1
2026-04-28,21,2,5,0,1,0.6363,1,5,1,1,2,3,3,3,20.3,19.9,0,0,5029,0.05,1,1,0.0312,1,54903,1,1
2026-04-28,21,3,5,0,1,0.6007,5,4,1,1,2,3,3,3,20.8,20,80,100,4451,0.16,0,0,0.2008,1,54903,1,0
2026-04-28,21,4,5,0,1,0.5517,1,1,1,1,2,3,3,3,21.4,20.1,22.22,33.33,4477,0.07,1,1,0.0442,1,54903,1,1
2026-04-28,21,5,5,0,1,0.549,1,5,1,1,1,4,3,4,22.1,20.3,33.33,55.56,4155,0.14,1,1,0.0438,1,54903,1,1
2026-04-28,21,6,5,0,1,0.4004,1,1,1,1,1,4,3,4,22.1,20.5,0,0,4022,0.1,1,1,0.0777,1,54903,1,1
2026-04-28,21,7,5,0,1,0.5434,2,2,1,1,1,5,5,5,23,20.8,22.22,44.44,4638,0.05,0,0,0.1955,1,54903,1,0
2026-04-28,21,8,5,0,1,0.3619,3,3,1,1,1,5,5,5,22.9,20.8,70,70,4367,0.28,0,1,0.109,1,54903,1,0
2026-04-28,21,9,5,0,1,0.4425,2,3,1,1,1,5,3,5,23.1,21.1,22.22,44.44,3514,0.14,0,1,0.1395,1,54903,1,0
2026-04-28,21,10,5,0,1,0.5234,2,2,1,1,1,4,5,4,23.2,21.2,0,0,4189,0.2,0,1,0.15,1,54903,1,0
2026-04-28,21,11,5,0,1,0.5133,2,2,1,1,1,4,3,4,23.3,21.3,0,0,5028,0.13,0,1,0.1632,1,54903,1,0
2026-04-28,21,12,5,0,1,0.4404,3,4,1,1,1,4,5,4,23,21.3,0,25,4831,0.12,0,0,0.187,1,54903,1,0
2026-04-28,23,1,5,0,1,0.5178,1,5,1,1,1,5,12,5,19,19,25,45.37,4873,0.23,1,1,0.0489,1,54903,1,1
2026-04-28,23,2,5,0,1,0.4742,1,1,1,1,2,3,12,3,18,19,22.83,44.88,4966,0.2,1,1,0.0604,1,54903,1,1
2026-04-28,23,3,5,0,1,0.4846,1,1,1,1,2,5,12,5,19,19,32.26,47.58,3692,0.22,1,1,0.0591,1,54903,1,1
2026-04-28,23,4,5,0,1,0.434,4,5,1,1,2,5,12,5,19,19,38.26,60.87,4837,0.18,0,1,0.1386,1,54903,1,0
2026-04-28,23,5,5,0,1,0.5205,2,2,1,1,2,4,14,4,20,19,28.91,52.34,5085,0.26,0,1,0.1623,1,54903,1,0
2026-04-28,23,6,5,0,1,0.4864,1,1,1,1,2,4,14,4,20,19,20.65,35.87,5214,0.11,1,1,0.057,1,54903,1,1
2026-04-28,23,7,5,0,1,0.5313,1,1,1,1,2,3,14,3,21,19,41.88,52.99,4669,0.19,1,1,0.046,1,54903,1,1
2026-04-28,23,8,5,0,1,0.5315,1,1,1,1,2,5,12,5,21,19,32,49.6,4281,0.11,1,1,0.0486,1,54903,1,1
2026-04-28,23,9,5,0,1,0.4504,2,3,1,1,2,3,14,3,21,19,35.16,54.69,4200,0.18,0,1,0.1511,1,54903,1,0
2026-04-28,23,10,5,0,1,0.5816,1,1,1,1,2,4,14,4,21,19,33.33,45.53,4537,0.15,1,1,0.0363,1,54903,1,1
2026-04-28,23,11,5,0,1,0.5688,1,1,1,1,2,5,14,5,22,19,35.25,50.82,4713,0.06,1,1,0.0392,1,54903,1,1
2026-04-28,23,12,5,0,1,0.5189,1,1,1,1,2,5,14,5,22,19,34.65,49.61,4959,0.21,1,1,0.0476,1,54903,1,1
2026-04-28,24,1,5,1,1,0.6269,1,1,1,1,2,1,7,1,20,19,34.31,52.45,4259,0.11,1,1,0.0287,1,54903,1,1
2026-04-28,24,2,5,1,1,0.6143,1,1,1,1,2,1,5,1,19,19,35.5,50.5,3562,0.2,1,1,0.0313,1,54903,1,1
2026-04-28,24,3,5,1,1,0.4178,3,4,1,1,2,1,5,1,19,19,38.5,60.5,4744,0.23,0,0,0.1611,1,54903,1,0
2026-04-28,24,4,5,1,1,0.5863,4,3,1,1,2,1,3,1,19,19,31.6,47.17,4232,0.15,0,0,0.2034,1,54903,1,0
2026-04-28,24,5,5,1,1,0.5763,1,1,1,1,2,1,5,1,19,19,40,53.02,3870,0.12,1,1,0.0391,1,54903,1,1
2026-04-28,24,6,5,1,1,0.5276,3,3,1,1,2,1,9,1,19,19,39.13,53.62,3619,0.16,0,0,0.1935,1,54903,1,0
