racer_id,racer_name,actual_kimarite,wins_with_this_kimarite,total_wins,pct_of_wins,low_sample
5044,渡邉 健,2,2,46,0.0435,0
5044,渡邉 健,3,9,46,0.1957,0
5044,渡邉 健,4,8,46,0.1739,0
5044,渡邉 健,5,3,46,0.0652,0
5044,渡邉 健,6,2,46,0.0435,0
5045,平川 香織,1,24,61,0.3934,0
5045,平川 香織,2,5,61,0.082,0
5045,平川 香織,3,16,61,0.2623,0
5045,平川 香織,4,6,61,0.0984,0
5045,平川 香織,5,9,61,0.1475,0
5045,平川 香織,6,1,61,0.0164,0
5046,松山 裕基,1,10,18,0.5556,1
5046,松山 裕基,2,3,18,0.1667,1
5046,松山 裕基,4,3,18,0.1667,1
5046,松山 裕基,5,2,18,0.1111,1
5047,國分 将太郎,1,16,42,0.381,0
5047,國分 将太郎,2,9,42,0.2143,0
5047,國分 将太郎,3,6,42,0.1429,0
5047,國分 将太郎,4,9,42,0.2143,0
5047,國分 将太郎,5,2,42,0.0476,0
5048,眞鳥 康太,1,11,30,0.3667,0
5048,眞鳥 康太,2,1,30,0.0333,0
5048,眞鳥 康太,3,8,30,0.2667,0
5048,眞鳥 康太,4,4,30,0.1333,0
5048,眞鳥 康太,5,3,30,0.1,0
5048,眞鳥 康太,6,3,30,0.1,0
5049,松井 友汰,1,27,59,0.4576,0
5049,松井 友汰,2,10,59,0.1695,0
5049,松井 友汰,3,9,59,0.1525,0
5049,松井 友汰,4,10,59,0.1695,0
5049,松井 友汰,5,3,59,0.0508,0
5050,木下 雄介,1,28,67,0.4179,0
5050,木下 雄介,2,18,67,0.2687,0
5050,木下 雄介,3,4,67,0.0597,0
5050,木下 雄介,4,12,67,0.1791,0
5050,木下 雄介,5,5,67,0.0746,0
5051,松本 純平,1,50,88,0.5682,0
5051,松本 純平,2,9,88,0.1023,0
5051,松本 純平,3,14,88,0.1591,0
5051,松本 純平,4,11,88,0.125,0
5051,松本 純平,5,4,88,0.0455,0
5052,赤井 星璃菜,1,4,14,0.2857,1
5052,赤井 星璃菜,3,3,14,0.2143,1
5052,赤井 星璃菜,4,4,14,0.2857,1
5052,赤井 星璃菜,5,2,14,0.1429,1
5052,赤井 星璃菜,6,1,14,0.0714,1
5053,山口 広樹,1,20,31,0.6452,0
5053,山口 広樹,2,1,31,0.0323,0
5053,山口 広樹,3,5,31,0.1613,0
5053,山口 広樹,4,1,31,0.0323,0
5053,山口 広樹,5,3,31,0.0968,0
5053,山口 広樹,6,1,31,0.0323,0
5054,佐々木 大河,1,35,63,0.5556,0
5054,佐々木 大河,2,8,63,0.127,0
5054,佐々木 大河,3,9,63,0.1429,0
5054,佐々木 大河,4,10,63,0.1587,0
5054,佐々木 大河,5,1,63,0.0159,0
5055,眞鳥 章太,1,32,75,0.4267,0
5055,眞鳥 章太,2,13,75,0.1733,0
5055,眞鳥 章太,3,9,75,0.12,0
5055,眞鳥 章太,4,13,75,0.1733,0
5055,眞鳥 章太,5,6,75,0.08,0
5055,眞鳥 章太,6,2,75,0.0267,0
5056,西岡 成美,1,2,5,0.4,1
5056,西岡 成美,2,1,5,0.2,1
5056,西岡 成美,3,1,5,0.2,1
5056,西岡 成美,5,1,5,0.2,1
5057,上田 紗奈,1,30,54,0.5556,0
5057,上田 紗奈,2,5,54,0.0926,0
5057,上田 紗奈,3,11,54,0.2037,0
5057,上田 紗奈,4,6,54,0.1111,0
5057,上田 紗奈,5,2,54,0.037,0
5058,前原 大道,1,58,123,0.4715,0
5058,前原 大道,2,20,123,0.1626,0
5058,前原 大道,3,10,123,0.0813,0
5058,前原 大道,4,20,123,0.1626,0
5058,前原 大道,5,13,123,0.1057,0
5058,前原 大道,6,2,123,0.0163,0
5060,数原 魁,1,29,53,0.5472,0
5060,数原 魁,2,7,53,0.1321,0
5060,数原 魁,3,10,53,0.1887,0
5060,数原 魁,4,5,53,0.0943,0
5060,数原 魁,5,1,53,0.0189,0
5060,数原 魁,6,1,53,0.0189,0
5061,中村 駿平,1,6,15,0.4,1
5061,中村 駿平,3,8,15,0.5333,1
5061,中村 駿平,4,1,15,0.0667,1
5063,大塚 雅治,1,14,28,0.5,0
5063,大塚 雅治,2,5,28,0.1786,0
5063,大塚 雅治,3,2,28,0.0714,0
5063,大塚 雅治,4,5,28,0.1786,0
5063,大塚 雅治,5,2,28,0.0714,0
5064,品川 二千翔,1,37,64,0.5781,0
5064,品川 二千翔,2,8,64,0.125,0
5064,品川 二千翔,3,3,64,0.0469,0
5064,品川 二千翔,4,9,64,0.1406,0
5064,品川 二千翔,5,7,64,0.1094,0
5065,伊久間 陽優,1,17,44,0.3864,0
5065,伊久間 陽優,2,6,44,0.1364,0
5065,伊久間 陽優,3,7,44,0.1591,0
5065,伊久間 陽優,4,11,44,0.25,0
5065,伊久間 陽優,5,3,44,0.0682,0
5066,鈴木 孝明,1,33,82,0.4024,0
5066,鈴木 孝明,2,9,82,0.1098,0
5066,鈴木 孝明,3,20,82,0.2439,0
5066,鈴木 孝明,4,10,82,0.122,0
5066,鈴木 孝明,5,8,82,0.0976,0
5066,鈴木 孝明,6,2,82,0.0244,0
5067,山田 真聖,1,17,39,0.4359,0
5067,山田 真聖,2,2,39,0.0513,0
5067,山田 真聖,3,12,39,0.3077,0
5067,山田 真聖,4,5,39,0.1282,0
5067,山田 真聖,5,3,39,0.0769,0
5068,前田 滉,1,66,133,0.4962,0
5068,前田 滉,2,16,133,0.1203,0
5068,前田 滉,3,29,133,0.218,0
5068,前田 滉,4,14,133,0.1053,0
5068,前田 滉,5,7,133,0.0526,0
5068,前田 滉,6,1,133,0.0075,0
5069,山崎 小葉音,1,16,36,0.4444,0
5069,山崎 小葉音,2,4,36,0.1111,0
5069,山崎 小葉音,3,12,36,0.3333,0
5069,山崎 小葉音,5,4,36,0.1111,0
5070,中島 航,1,12,23,0.5217,0
5070,中島 航,2,1,23,0.0435,0
5070,中島 航,3,6,23,0.2609,0
5070,中島 航,4,3,23,0.1304,0
5070,中島 航,5,1,23,0.0435,0
5071,野見山 拓己,1,13,29,0.4483,0
5071,野見山 拓己,2,1,29,0.0345,0
5071,野見山 拓己,3,9,29,0.3103,0
5071,野見山 拓己,4,4,29,0.1379,0
5071,野見山 拓己,6,2,29,0.069,0
5072,吉田 杏美,1,2,3,0.6667,1
5072,吉田 杏美,6,1,3,0.3333,1
5073,上原 健次郎,1,25,46,0.5435,0
5073,上原 健次郎,2,14,46,0.3043,0
5073,上原 健次郎,3,3,46,0.0652,0
5073,上原 健次郎,4,2,46,0.0435,0
5073,上原 健次郎,5,2,46,0.0435,0
5074,大澤 誠也,1,21,29,0.7241,0
5074,大澤 誠也,2,2,29,0.069,0
5074,大澤 誠也,3,2,29,0.069,0
5074,大澤 誠也,4,4,29,0.1379,0
5075,中島 秀治,1,31,80,0.3875,0
5075,中島 秀治,2,10,80,0.125,0
5075,中島 秀治,3,24,80,0.3,0
5075,中島 秀治,4,11,80,0.1375,0
5075,中島 秀治,5,4,80,0.05,0
5076,石原 光,1,18,47,0.383,0
5076,石原 光,2,5,47,0.1064,0
5076,石原 光,3,13,47,0.2766,0
5076,石原 光,4,6,47,0.1277,0
5076,石原 光,5,4,47,0.0851,0
5076,石原 光,6,1,47,0.0213,0
5077,滝沢 崚,1,1,10,0.1,1
5077,滝沢 崚,3,7,10,0.7,1
5077,滝沢 崚,4,2,10,0.2,1
5078,山川 波乙,1,19,24,0.7917,0
5078,山川 波乙,2,1,24,0.0417,0
5078,山川 波乙,3,2,24,0.0833,0
5078,山川 波乙,6,2,24,0.0833,0
5079,大石 真央,1,13,35,0.3714,0
5079,大石 真央,2,4,35,0.1143,0
5079,大石 真央,3,11,35,0.3143,0
5079,大石 真央,4,6,35,0.1714,0
5079,大石 真央,5,1,35,0.0286,0
5081,篠原 飛翔,1,28,57,0.4912,0
5081,篠原 飛翔,2,10,57,0.1754,0
5081,篠原 飛翔,3,6,57,0.1053,0
5081,篠原 飛翔,4,8,57,0.1404,0
5081,篠原 飛翔,5,4,57,0.0702,0
5081,篠原 飛翔,6,1,57,0.0175,0
5082,一色 凌雅,1,16,39,0.4103,0
5082,一色 凌雅,2,4,39,0.1026,0
5082,一色 凌雅,3,6,39,0.1538,0
5082,一色 凌雅,4,8,39,0.2051,0
5082,一色 凌雅,5,5,39,0.1282,0
5083,柳瀬 幹太,1,15,31,0.4839,0
5083,柳瀬 幹太,2,5,31,0.1613,0
5083,柳瀬 幹太,3,4,31,0.129,0
5083,柳瀬 幹太,4,6,31,0.1935,0
5083,柳瀬 幹太,5,1,31,0.0323,0
5084,末永 和也,1,48,84,0.5714,0
5084,末永 和也,2,15,84,0.1786,0
5084,末永 和也,3,5,84,0.0595,0
5084,末永 和也,4,11,84,0.131,0
5084,末永 和也,5,4,84,0.0476,0
5084,末永 和也,6,1,84,0.0119,0
5085,中村 栄治,1,14,41,0.3415,0
5085,中村 栄治,2,5,41,0.122,0
5085,中村 栄治,3,6,41,0.1463,0
5085,中村 栄治,4,8,41,0.1951,0
5085,中村 栄治,5,8,41,0.1951,0
5086,本村 大,1,18,35,0.5143,0
5086,本村 大,2,3,35,0.0857,0
5086,本村 大,3,9,35,0.2571,0
5086,本村 大,4,3,35,0.0857,0
5086,本村 大,5,2,35,0.0571,0
5087,佐藤 航,1,37,90,0.4111,0
5087,佐藤 航,2,12,90,0.1333,0
5087,佐藤 航,3,13,90,0.1444,0
5087,佐藤 航,4,18,90,0.2,0
5087,佐藤 航,5,10,90,0.1111,0
5088,高憧 四季,1,63,132,0.4773,0
5088,高憧 四季,2,10,132,0.0758,0
5088,高憧 四季,3,38,132,0.2879,0
5088,高憧 四季,4,10,132,0.0758,0
5088,高憧 四季,5,9,132,0.0682,0
5088,高憧 四季,6,2,132,0.0152,0
5089,前田 翔,1,58,93,0.6237,0
5089,前田 翔,2,10,93,0.1075,0
5089,前田 翔,3,11,93,0.1183,0
5089,前田 翔,4,12,93,0.129,0
5089,前田 翔,5,2,93,0.0215,0
5090,生方 靖亜,1,18,50,0.36,0
5090,生方 靖亜,2,6,50,0.12,0
5090,生方 靖亜,3,17,50,0.34,0
5090,生方 靖亜,4,5,50,0.1,0
5090,生方 靖亜,5,3,50,0.06,0
5090,生方 靖亜,6,1,50,0.02,0
5091,為本 智也,1,23,53,0.434,0
5091,為本 智也,2,6,53,0.1132,0
5091,為本 智也,3,4,53,0.0755,0
5091,為本 智也,4,16,53,0.3019,0
5091,為本 智也,5,3,53,0.0566,0
5091,為本 智也,6,1,53,0.0189,0
5092,篠原 晟弥,1,36,76,0.4737,0
5092,篠原 晟弥,2,10,76,0.1316,0
5092,篠原 晟弥,3,12,76,0.1579,0
5092,篠原 晟弥,4,13,76,0.1711,0
5092,篠原 晟弥,5,5,76,0.0658,0
5093,浦野 海,1,27,43,0.6279,0
5093,浦野 海,3,7,43,0.1628,0
5093,浦野 海,4,4,43,0.093,0
5093,浦野 海,5,5,43,0.1163,0
5095,小原 聡将,1,35,60,0.5833,0
5095,小原 聡将,2,11,60,0.1833,0
5095,小原 聡将,3,4,60,0.0667,0
5095,小原 聡将,4,6,60,0.1,0
5095,小原 聡将,5,4,60,0.0667,0
5096,上原 崚,1,36,71,0.507,0
5096,上原 崚,2,6,71,0.0845,0
5096,上原 崚,3,12,71,0.169,0
5096,上原 崚,4,13,71,0.1831,0
5096,上原 崚,5,4,71,0.0563,0
5098,大江 純,1,9,39,0.2308,0
5098,大江 純,2,6,39,0.1538,0
5098,大江 純,3,6,39,0.1538,0
5098,大江 純,4,8,39,0.2051,0
5098,大江 純,5,9,39,0.2308,0
5098,大江 純,6,1,39,0.0256,0
5100,栗原 一馬,1,8,23,0.3478,0
5100,栗原 一馬,2,3,23,0.1304,0
5100,栗原 一馬,3,7,23,0.3043,0
5100,栗原 一馬,4,3,23,0.1304,0
5100,栗原 一馬,5,2,23,0.087,0
5101,表 健太,1,2,4,0.5,1
5101,表 健太,2,1,4,0.25,1
5101,表 健太,3,1,4,0.25,1
5102,原田 雄次,1,22,39,0.5641,0
5102,原田 雄次,2,1,39,0.0256,0
5102,原田 雄次,3,6,39,0.1538,0
5102,原田 雄次,4,8,39,0.2051,0
5102,原田 雄次,5,1,39,0.0256,0
5102,原田 雄次,6,1,39,0.0256,0
5103,芝田 京介,1,5,15,0.3333,1
5103,芝田 京介,2,1,15,0.0667,1
5103,芝田 京介,3,6,15,0.4,1
5103,芝田 京介,4,1,15,0.0667,1
5103,芝田 京介,5,2,15,0.1333,1
5104,山田 丈,1,31,70,0.4429,0
5104,山田 丈,2,14,70,0.2,0
5104,山田 丈,3,7,70,0.1,0
5104,山田 丈,4,11,70,0.1571,0
5104,山田 丈,5,5,70,0.0714,0
5104,山田 丈,6,2,70,0.0286,0
5105,富田 恕生,1,11,23,0.4783,0
5105,富田 恕生,2,3,23,0.1304,0
5105,富田 恕生,4,2,23,0.087,0
5105,富田 恕生,5,7,23,0.3043,0
5106,山崎 祥,1,22,43,0.5116,0
5106,山崎 祥,2,2,43,0.0465,0
5106,山崎 祥,3,8,43,0.186,0
5106,山崎 祥,4,7,43,0.1628,0
5106,山崎 祥,5,4,43,0.093,0
5107,松本 真広,1,11,28,0.3929,0
5107,松本 真広,2,2,28,0.0714,0
5107,松本 真広,3,7,28,0.25,0
5107,松本 真広,4,6,28,0.2143,0
5107,松本 真広,5,1,28,0.0357,0
5107,松本 真広,6,1,28,0.0357,0
5108,柴田 愛梨,1,3,3,1.0,1
5109,川崎 智稔,1,13,33,0.3939,0
5109,川崎 智稔,2,3,33,0.0909,0
5109,川崎 智稔,3,12,33,0.3636,0
5109,川崎 智稔,4,3,33,0.0909,0
5109,川崎 智稔,5,2,33,0.0606,0
5110,杉山 喜一,1,18,42,0.4286,0
5110,杉山 喜一,2,6,42,0.1429,0
5110,杉山 喜一,3,3,42,0.0714,0
5110,杉山 喜一,4,9,42,0.2143,0
5110,杉山 喜一,5,5,42,0.119,0
5110,杉山 喜一,6,1,42,0.0238,0
5111,三村 岳人,1,18,45,0.4,0
5111,三村 岳人,2,10,45,0.2222,0
5111,三村 岳人,3,11,45,0.2444,0
5111,三村 岳人,4,5,45,0.1111,0
5111,三村 岳人,5,1,45,0.0222,0
5112,砂長 知輝,1,51,101,0.505,0
5112,砂長 知輝,2,19,101,0.1881,0
5112,砂長 知輝,3,11,101,0.1089,0
5112,砂長 知輝,4,16,101,0.1584,0
5112,砂長 知輝,5,4,101,0.0396,0
5113,黒明 花夢,1,5,7,0.7143,1
5113,黒明 花夢,3,2,7,0.2857,1
5114,小林 孝彰,1,41,77,0.5325,0
5114,小林 孝彰,2,11,77,0.1429,0
5114,小林 孝彰,3,9,77,0.1169,0
5114,小林 孝彰,4,10,77,0.1299,0
5114,小林 孝彰,5,5,77,0.0649,0
5114,小林 孝彰,6,1,77,0.013,0
5115,香川 颯太,1,23,49,0.4694,0
5115,香川 颯太,2,3,49,0.0612,0
5115,香川 颯太,3,18,49,0.3673,0
5115,香川 颯太,4,2,49,0.0408,0
5115,香川 颯太,5,3,49,0.0612,0
5117,冨名腰 桃奈,1,6,19,0.3158,1
5117,冨名腰 桃奈,2,1,19,0.0526,1
5117,冨名腰 桃奈,3,6,19,0.3158,1
5117,冨名腰 桃奈,4,4,19,0.2105,1
5117,冨名腰 桃奈,5,2,19,0.1053,1
5118,野田 なづき,1,14,25,0.56,0
5118,野田 なづき,2,2,25,0.08,0
5118,野田 なづき,3,4,25,0.16,0
5118,野田 なづき,4,3,25,0.12,0
5118,野田 なづき,5,2,25,0.08,0
5120,山本 稔太朗,1,21,29,0.7241,0
5120,山本 稔太朗,2,5,29,0.1724,0
5120,山本 稔太朗,3,2,29,0.069,0
5120,山本 稔太朗,4,1,29,0.0345,0
5121,定松 勇樹,1,49,94,0.5213,0
5121,定松 勇樹,2,12,94,0.1277,0
5121,定松 勇樹,3,15,94,0.1596,0
5121,定松 勇樹,4,10,94,0.1064,0
5121,定松 勇樹,5,7,94,0.0745,0
5121,定松 勇樹,6,1,94,0.0106,0
5122,相馬 翔,1,7,18,0.3889,1
5122,相馬 翔,2,7,18,0.3889,1
5122,相馬 翔,3,3,18,0.1667,1
5122,相馬 翔,5,1,18,0.0556,1
5123,福山 恵里奈,1,18,25,0.72,0
5123,福山 恵里奈,2,2,25,0.08,0
5123,福山 恵里奈,3,4,25,0.16,0
5123,福山 恵里奈,4,1,25,0.04,0
5124,上瀧 絢也,1,6,12,0.5,1
5124,上瀧 絢也,3,2,12,0.1667,1
5124,上瀧 絢也,4,4,12,0.3333,1
5125,高井 雄基,1,39,66,0.5909,0
5125,高井 雄基,2,5,66,0.0758,0
5125,高井 雄基,3,11,66,0.1667,0
5125,高井 雄基,4,7,66,0.1061,0
5125,高井 雄基,5,4,66,0.0606,0
5126,山下 大輝,1,50,106,0.4717,0
5126,山下 大輝,2,6,106,0.0566,0
5126,山下 大輝,3,29,106,0.2736,0
5126,山下 大輝,4,16,106,0.1509,0
5126,山下 大輝,5,5,106,0.0472,0
5127,沼田 大都,1,9,21,0.4286,0
5127,沼田 大都,2,4,21,0.1905,0
5127,沼田 大都,3,2,21,0.0952,0
5127,沼田 大都,4,3,21,0.1429,0
5127,沼田 大都,5,2,21,0.0952,0
5127,沼田 大都,6,1,21,0.0476,0
5128,坪井 爽佑,1,3,16,0.1875,1
5128,坪井 爽佑,2,4,16,0.25,1
5128,坪井 爽佑,3,2,16,0.125,1
5128,坪井 爽佑,4,5,16,0.3125,1
5128,坪井 爽佑,5,2,16,0.125,1
5129,山口 真喜子,1,24,55,0.4364,0
5129,山口 真喜子,2,4,55,0.0727,0
5129,山口 真喜子,3,12,55,0.2182,0
5129,山口 真喜子,4,8,55,0.1455,0
5129,山口 真喜子,5,6,55,0.1091,0
5129,山口 真喜子,6,1,55,0.0182,0
5130,上野 拓馬,1,16,23,0.6957,0
5130,上野 拓馬,2,2,23,0.087,0
5130,上野 拓馬,3,1,23,0.0435,0
5130,上野 拓馬,4,2,23,0.087,0
5130,上野 拓馬,5,2,23,0.087,0
5131,江藤 敦宏,1,4,12,0.3333,1
5131,江藤 敦宏,2,1,12,0.0833,1
5131,江藤 敦宏,3,3,12,0.25,1
5131,江藤 敦宏,4,1,12,0.0833,1
5131,江藤 敦宏,5,3,12,0.25,1
5132,中野 希一,1,53,115,0.4609,0
5132,中野 希一,2,19,115,0.1652,0
5132,中野 希一,3,15,115,0.1304,0
5132,中野 希一,4,16,115,0.1391,0
5132,中野 希一,5,11,115,0.0957,0
5132,中野 希一,6,1,115,0.0087,0
5133,堀越 雄貴,1,15,38,0.3947,0
5133,堀越 雄貴,2,6,38,0.1579,0
5133,堀越 雄貴,3,12,38,0.3158,0
5133,堀越 雄貴,4,4,38,0.1053,0
5133,堀越 雄貴,5,1,38,0.0263,0
5134,大原 祥昌,1,35,61,0.5738,0
5134,大原 祥昌,2,4,61,0.0656,0
5134,大原 祥昌,3,5,61,0.082,0
5134,大原 祥昌,4,10,61,0.1639,0
5134,大原 祥昌,5,6,61,0.0984,0
5134,大原 祥昌,6,1,61,0.0164,0
5135,仲 航太,1,26,54,0.4815,0
5135,仲 航太,2,6,54,0.1111,0
5135,仲 航太,3,8,54,0.1481,0
5135,仲 航太,4,10,54,0.1852,0
5135,仲 航太,5,4,54,0.0741,0
5136,濱野 斗馬,1,53,92,0.5761,0
5136,濱野 斗馬,2,8,92,0.087,0
5136,濱野 斗馬,3,15,92,0.163,0
5136,濱野 斗馬,4,11,92,0.1196,0
5136,濱野 斗馬,5,5,92,0.0543,0
5137,川原 涼,1,19,40,0.475,0
5137,川原 涼,2,3,40,0.075,0
5137,川原 涼,3,10,40,0.25,0
5137,川原 涼,4,3,40,0.075,0
5137,川原 涼,5,5,40,0.125,0
5138,村本 大成,1,7,9,0.7778,1
5138,村本 大成,2,1,9,0.1111,1
5138,村本 大成,6,1,9,0.1111,1
5139,大場 恒季,1,36,81,0.4444,0
5139,大場 恒季,2,18,81,0.2222,0
5139,大場 恒季,3,4,81,0.0494,0
5139,大場 恒季,4,16,81,0.1975,0
5139,大場 恒季,5,6,81,0.0741,0
5139,大場 恒季,6,1,81,0.0123,0
5140,吉田 彩乃,1,10,19,0.5263,1
5140,吉田 彩乃,2,2,19,0.1053,1
5140,吉田 彩乃,3,4,19,0.2105,1
5140,吉田 彩乃,4,3,19,0.1579,1
5141,大澤 風葵,1,43,87,0.4943,0
5141,大澤 風葵,2,9,87,0.1034,0
5141,大澤 風葵,3,12,87,0.1379,0
5141,大澤 風葵,4,16,87,0.1839,0
5141,大澤 風葵,5,7,87,0.0805,0
5142,常住 蓮,1,69,126,0.5476,0
5142,常住 蓮,2,17,126,0.1349,0
5142,常住 蓮,3,19,126,0.1508,0
5142,常住 蓮,4,14,126,0.1111,0
5142,常住 蓮,5,7,126,0.0556,0
5143,常盤 海心,1,6,16,0.375,1
5143,常盤 海心,2,3,16,0.1875,1
5143,常盤 海心,3,5,16,0.3125,1
5143,常盤 海心,4,1,16,0.0625,1
5143,常盤 海心,5,1,16,0.0625,1
5144,中尾 彩香,1,14,29,0.4828,0
5144,中尾 彩香,2,3,29,0.1034,0
5144,中尾 彩香,3,10,29,0.3448,0
5144,中尾 彩香,4,1,29,0.0345,0
5144,中尾 彩香,5,1,29,0.0345,0
5145,島川 海輝,1,53,93,0.5699,0
5145,島川 海輝,2,6,93,0.0645,0
5145,島川 海輝,3,20,93,0.2151,0
5145,島川 海輝,4,12,93,0.129,0
5145,島川 海輝,5,2,93,0.0215,0
5146,野田 彩加,1,19,39,0.4872,0
5146,野田 彩加,2,3,39,0.0769,0
5146,野田 彩加,3,11,39,0.2821,0
5146,野田 彩加,4,4,39,0.1026,0
5146,野田 彩加,5,1,39,0.0256,0
5146,野田 彩加,6,1,39,0.0256,0
5147,田中 勇輔,1,5,14,0.3571,1
5147,田中 勇輔,3,7,14,0.5,1
5147,田中 勇輔,5,1,14,0.0714,1
5147,田中 勇輔,6,1,14,0.0714,1
5148,松本 怜,1,9,25,0.36,0
5148,松本 怜,2,5,25,0.2,0
5148,松本 怜,3,4,25,0.16,0
5148,松本 怜,4,1,25,0.04,0
5148,松本 怜,5,6,25,0.24,0
5150,坂本 雄紀,1,32,75,0.4267,0
5150,坂本 雄紀,2,6,75,0.08,0
5150,坂本 雄紀,3,19,75,0.2533,0
5150,坂本 雄紀,4,8,75,0.1067,0
5150,坂本 雄紀,5,9,75,0.12,0
5150,坂本 雄紀,6,1,75,0.0133,0
5151,山下 奈緒,1,6,15,0.4,1
5151,山下 奈緒,2,1,15,0.0667,1
5151,山下 奈緒,3,3,15,0.2,1
5151,山下 奈緒,4,2,15,0.1333,1
5151,山下 奈緒,5,3,15,0.2,1
5152,丸山 祐也,1,3,7,0.4286,1
5152,丸山 祐也,2,3,7,0.4286,1
5152,丸山 祐也,3,1,7,0.1429,1
5153,佐藤 ほのか,1,5,13,0.3846,1
5153,佐藤 ほのか,2,3,13,0.2308,1
5153,佐藤 ほのか,3,4,13,0.3077,1
5153,佐藤 ほのか,4,1,13,0.0769,1
5154,村松 栄太,1,13,32,0.4062,0
5154,村松 栄太,2,7,32,0.2188,0
5154,村松 栄太,3,8,32,0.25,0
5154,村松 栄太,4,3,32,0.0938,0
5154,村松 栄太,5,1,32,0.0312,0
5155,内山 七海,1,24,61,0.3934,0
5155,内山 七海,2,14,61,0.2295,0
5155,内山 七海,3,11,61,0.1803,0
5155,内山 七海,4,8,61,0.1311,0
5155,内山 七海,5,4,61,0.0656,0
5156,坂野 さくら,1,11,35,0.3143,0
5156,坂野 さくら,2,3,35,0.0857,0
5156,坂野 さくら,3,7,35,0.2,0
5156,坂野 さくら,4,11,35,0.3143,0
5156,坂野 さくら,5,3,35,0.0857,0
5157,市川 健太,1,21,40,0.525,0
5157,市川 健太,2,6,40,0.15,0
5157,市川 健太,3,5,40,0.125,0
5157,市川 健太,4,7,40,0.175,0
5157,市川 健太,5,1,40,0.025,0
5158,宮脇 遼太,1,44,98,0.449,0
5158,宮脇 遼太,2,8,98,0.0816,0
5158,宮脇 遼太,3,29,98,0.2959,0
5158,宮脇 遼太,4,9,98,0.0918,0
5158,宮脇 遼太,5,8,98,0.0816,0
5160,藤森 陸斗,1,34,68,0.5,0
5160,藤森 陸斗,2,5,68,0.0735,0
5160,藤森 陸斗,3,8,68,0.1176,0
5160,藤森 陸斗,4,17,68,0.25,0
5160,藤森 陸斗,5,4,68,0.0588,0
5161,登玉 隼百,1,38,62,0.6129,0
5161,登玉 隼百,2,5,62,0.0806,0
5161,登玉 隼百,3,13,62,0.2097,0
5161,登玉 隼百,4,4,62,0.0645,0
5161,登玉 隼百,5,1,62,0.0161,0
5161,登玉 隼百,6,1,62,0.0161,0
5162,松尾 怜実,1,2,3,0.6667,1
5162,松尾 怜実,3,1,3,0.3333,1
5163,清水 愛海,1,40,77,0.5195,0
5163,清水 愛海,2,7,77,0.0909,0
5163,清水 愛海,3,6,77,0.0779,0
5163,清水 愛海,4,17,77,0.2208,0
5163,清水 愛海,5,7,77,0.0909,0
5164,森田 梨湖,1,2,3,0.6667,1
5164,森田 梨湖,2,1,3,0.3333,1
5165,小林 愛実,1,13,29,0.4483,0
5165,小林 愛実,2,5,29,0.1724,0
5165,小林 愛実,3,6,29,0.2069,0
5165,小林 愛実,4,3,29,0.1034,0
5165,小林 愛実,5,2,29,0.069,0
5166,仲道 大輔,1,36,69,0.5217,0
5166,仲道 大輔,2,11,69,0.1594,0
5166,仲道 大輔,3,11,69,0.1594,0
5166,仲道 大輔,4,6,69,0.087,0
5166,仲道 大輔,5,5,69,0.0725,0
5167,小川 竜太朗,1,9,30,0.3,0
5167,小川 竜太朗,2,10,30,0.3333,0
5167,小川 竜太朗,3,4,30,0.1333,0
5167,小川 竜太朗,4,3,30,0.1,0
5167,小川 竜太朗,5,3,30,0.1,0
5167,小川 竜太朗,6,1,30,0.0333,0
5169,堀本 翔太,1,5,10,0.5,1
5169,堀本 翔太,2,2,10,0.2,1
5169,堀本 翔太,3,2,10,0.2,1
5169,堀本 翔太,4,1,10,0.1,1
5170,佐藤 太亮,1,18,32,0.5625,0
5170,佐藤 太亮,2,3,32,0.0938,0
5170,佐藤 太亮,3,2,32,0.0625,0
5170,佐藤 太亮,4,5,32,0.1562,0
5170,佐藤 太亮,5,3,32,0.0938,0
5170,佐藤 太亮,6,1,32,0.0312,0
5171,清水 未唯,1,2,6,0.3333,1
5171,清水 未唯,3,3,6,0.5,1
5171,清水 未唯,4,1,6,0.1667,1
5172,田村 慶,1,25,39,0.641,0
5172,田村 慶,2,3,39,0.0769,0
5172,田村 慶,3,4,39,0.1026,0
5172,田村 慶,4,3,39,0.0769,0
5172,田村 慶,5,4,39,0.1026,0
5173,谷口 佳蓮,1,26,43,0.6047,0
5173,谷口 佳蓮,2,7,43,0.1628,0
5173,谷口 佳蓮,3,5,43,0.1163,0
5173,谷口 佳蓮,4,5,43,0.1163,0
5174,川井 萌,1,15,28,0.5357,0
5174,川井 萌,2,4,28,0.1429,0
5174,川井 萌,3,4,28,0.1429,0
5174,川井 萌,4,4,28,0.1429,0
5174,川井 萌,6,1,28,0.0357,0
5175,島崎 丈一朗,1,9,20,0.45,0
5175,島崎 丈一朗,2,5,20,0.25,0
5175,島崎 丈一朗,4,2,20,0.1,0
5175,島崎 丈一朗,5,4,20,0.2,0
5176,石倉 拓美,1,4,7,0.5714,1
5176,石倉 拓美,2,1,7,0.1429,1
5176,石倉 拓美,3,1,7,0.1429,1
5176,石倉 拓美,4,1,7,0.1429,1
5177,松井 貫太,1,7,18,0.3889,1
5177,松井 貫太,2,4,18,0.2222,1
5177,松井 貫太,4,2,18,0.1111,1
5177,松井 貫太,5,2,18,0.1111,1
5177,松井 貫太,6,3,18,0.1667,1
