race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score
2026-09-24,2,3,5,0,1,0.367,6,4,1,1,1,2,6,1,25,24,60,68,5322,0.15,0,0,0.1912
2026-09-24,2,4,5,0,1,0.4077,2,4,1,1,1,3,6,1,26,24,50,64.29,4564,0.1,0,1,0.1265
2026-09-24,2,5,5,0,1,0.6661,3,3,1,1,1,3,6,1,26,24,30,50,4036,0.13,0,0,0.2156
2026-09-24,2,6,5,0,1,0.5614,2,2,1,1,1,1,8,1,27,24,19.05,33.33,3543,0.16,0,0,0.1972
2026-09-24,2,7,5,0,1,0.7832,1,5,1,1,1,0,17,0,27,24,66.67,80,4608,0.09,1,1,0.0099
2026-09-24,2,8,5,0,1,0.5039,1,5,1,1,1,2,10,1,28,24,13.79,31.03,4329,0.12,1,1,0.0509
2026-09-24,2,9,5,0,1,0.4821,4,4,1,1,1,3,12,1,28,24,53.33,70,3660,0.16,0,0,0.1995
2026-09-24,2,10,5,0,1,0.5098,1,1,1,1,1,1,14,1,28,24,26.09,52.17,4531,0.12,1,1,0.0495
2026-09-24,2,11,5,0,1,0.6206,1,1,1,1,1,2,14,1,28,24,58.33,75,4812,0.13,1,1,0.0306
2026-09-24,2,12,5,0,1,0.4942,1,1,1,1,1,2,14,1,28,24,22.73,31.82,3556,0.15,1,1,0.0567
2026-09-24,6,1,5,0,1,0.5107,1,1,1,1,1,2,3,1,29,27,42.73,57.27,3294,0.12,1,1,0.051
2026-09-24,6,2,5,0,1,0.4739,1,1,1,1,1,2,3,1,29,27,32.71,48.6,4196,0.03,1,1,0.0603
2026-09-24,6,3,5,0,1,0.6192,2,2,1,1,1,3,3,1,30,27,31.46,49.44,4661,0.12,0,0,0.2134
2026-09-24,6,4,5,0,1,0.6544,1,1,1,1,1,2,3,1,29,27,47.5,61.67,4460,0.14,1,1,0.0253
2026-09-24,6,5,5,0,1,0.5983,1,1,1,1,1,2,3,1,30,27,46.67,68.33,4992,0.15,1,1,0.0336
2026-09-24,6,6,5,0,1,0.4397,5,2,1,1,1,2,3,1,30,27,31.67,45.83,3655,0.12,0,0,0.1862
2026-09-24,6,7,5,0,1,0.6347,1,1,1,1,1,2,3,1,30,27,22.89,37.35,4049,0.07,1,1,0.0276
2026-09-24,6,8,5,0,1,0.7095,4,3,1,1,1,2,3,1,30,27,32.76,45.69,5299,0.19,0,1,0.2208
2026-09-24,6,9,5,0,1,0.6688,1,1,1,1,1,2,3,1,30,27,26.26,35.35,4593,0.15,1,1,0.0225
2026-09-24,6,10,5,0,1,0.5437,4,4,1,1,1,2,3,1,30,27,26.97,39.33,4302,0.07,0,0,0.188
2026-09-24,6,11,5,0,1,0.6065,1,1,1,1,1,2,3,1,30,27,34.29,55.24,4518,0.13,1,1,0.0319
2026-09-24,6,12,5,1,1,0.5879,1,1,1,1,1,2,3,1,29,27,41.6,56.8,4352,0.07,1,1,0.0346
2026-09-24,8,1,5,0,1,0.7692,5,3,1,1,1,2,11,1,25,27,33.74,51.22,5252,0.18,0,0,0.2522
2026-09-24,8,2,5,0,1,0.3052,3,4,1,1,1,2,11,1,26,27,30.18,48.2,5152,0.31,0,0,0.1354
2026-09-24,8,3,5,0,1,0.4557,1,1,1,1,1,2,11,1,26,27,35.83,56.25,5053,0.19,1,1,0.0695
2026-09-24,8,4,5,0,1,0.437,2,2,1,1,1,3,11,1,27,27,30.71,46.06,5240,0.22,0,1,0.1414
2026-09-24,8,5,5,0,1,0.6739,5,4,1,1,1,3,11,1,27,27,35.95,52.89,4055,0.24,0,0,0.2374
2026-09-24,8,6,5,0,1,0.6558,1,1,1,1,1,2,11,1,28,27,42.74,56.45,4532,0.09,1,1,0.0256
2026-09-24,8,7,5,0,1,0.4748,2,2,1,1,1,2,11,1,28,27,41.32,61.16,4425,0.13,0,1,0.1534
2026-09-24,8,8,5,0,1,0.5624,1,1,1,1,1,2,11,1,28,27,32.47,45.45,3788,0.14,1,1,0.0412
2026-09-24,8,9,5,0,1,0.5502,1,5,1,1,1,3,11,1,28,28,28.7,46.19,5111,0.1,1,1,0.0443
2026-09-24,8,10,5,0,1,0.4953,1,1,1,1,1,3,11,1,29,28,36.17,54.89,3968,0.15,1,1,0.0553
2026-09-24,8,11,5,0,1,0.5641,1,1,1,1,1,4,11,2,29,28,39.65,53.74,4950,0.21,1,1,0.0393
2026-09-24,8,12,5,0,1,0.5747,5,4,1,1,1,5,11,3,29,28,30,52.17,4786,0.09,0,0,0.2095
2026-09-24,9,1,5,0,1,0.757,1,1,1,1,1,2,4,1,26,25,42.07,62.2,4539,0.12,1,1,0.0123
2026-09-24,9,2,5,0,1,0.4127,2,5,1,1,1,3,4,2,27,25,28.57,39.61,3839,0.15,0,1,0.1158
2026-09-24,9,3,5,0,1,0.4469,3,4,1,1,1,3,4,2,27,25,33.33,51.32,3843,0.1,0,1,0.133
2026-09-24,9,4,5,0,1,0.4988,1,1,1,1,1,3,14,2,28,25,35.53,55.92,4684,0.12,1,1,0.055
2026-09-24,9,5,5,0,1,0.708,1,1,1,1,1,1,4,1,28,25,43.27,60.82,4848,0.15,1,1,0.0186
2026-09-24,9,6,5,0,1,0.5057,5,4,1,1,1,3,14,2,29,25,32.34,46.11,4944,0.19,0,0,0.1827
2026-09-24,9,7,5,0,1,0.499,3,3,1,1,1,1,4,1,29,25,30.15,45.59,4499,0.16,0,1,0.1623
2026-09-24,9,8,5,0,1,0.6154,6,4,1,1,1,2,14,1,30,25,27.33,48.45,4451,0.27,0,0,0.2136
2026-09-24,9,9,5,0,1,0.5748,1,1,1,1,1,3,14,2,30,25,37.84,60.81,4706,0.2,1,1,0.0389
2026-09-24,9,10,5,0,1,0.4249,1,1,1,1,1,3,14,2,30,25,35.23,51.7,3777,0.1,1,1,0.069
2026-09-24,9,11,5,0,1,0.5464,3,4,1,1,1,3,14,2,30,25,36.05,54.42,3940,0.17,0,1,0.1691
2026-09-24,9,12,5,0,1,0.5653,1,1,1,1,1,3,14,2,30,25,40.74,58.64,4237,0.12,1,1,0.0398
2026-09-24,10,1,5,0,1,0.7585,1,1,1,1,1,1,12,1,23,23,35.61,52.27,3333,0.17,1,1,0.0122
2026-09-24,10,2,5,0,1,0.6218,1,1,1,1,1,1,12,1,24,23,30,50,3837,0.15,1,1,0.0314
2026-09-24,10,3,5,0,1,0.6088,2,3,1,1,2,1,2,1,24,23,34.38,53.91,3641,0.21,0,0,0.197
2026-09-24,10,4,5,0,1,0.6382,1,1,1,1,2,2,2,2,24,23,41.09,55.81,5038,0.11,1,1,0.0268
2026-09-24,10,5,5,0,1,0.5359,6,2,1,1,1,3,4,3,24,23,36.92,56.92,4004,0.17,0,0,0.1907
2026-09-24,10,6,5,0,1,0.5003,1,1,1,1,1,3,4,3,24,24,27.91,41.09,5344,0.08,1,1,0.0506
2026-09-24,10,7,5,0,1,0.4826,3,3,1,1,1,4,6,4,24,24,29.37,43.65,4210,0.1,0,0,0.1776
2026-09-24,10,8,5,0,1,0.623,1,1,1,1,1,4,4,4,24,24,31.85,52.59,5282,0.08,1,1,0.0327
2026-09-24,10,9,5,0,1,0.6038,1,1,1,1,1,3,4,3,24,24,31.78,44.96,4241,0.03,1,1,0.0333
2026-09-24,10,10,5,0,1,0.525,1,1,1,1,1,2,4,2,24,24,29.1,44.78,5167,0.06,1,1,0.0474
2026-09-24,10,11,5,0,1,0.5715,2,3,1,1,1,4,6,4,25,24,37.01,54.33,4357,0.24,0,0,0.1856
2026-09-24,10,12,5,0,1,0.5386,2,3,1,1,1,5,4,5,25,24,35.51,48.55,4418,0.18,0,1,0.1521
2026-09-24,11,1,4,0,1,0.4802,5,4,1,1,1,3,15,3,27,26,47.79,61.95,4234,0.06,0,0,0.1898
2026-09-24,11,2,4,0,1,0.4484,1,5,1,1,1,1,15,1,27,26,29.91,42.99,4318,0.05,1,1,0.0665
2026-09-24,11,3,4,0,1,0.5925,1,1,1,1,1,4,7,4,26,26,30.69,48.51,4598,0.16,1,1,0.0342
2026-09-24,11,4,4,0,1,0.49,2,2,1,1,1,3,7,3,25,26,30.7,43.86,4710,0.11,0,1,0.1471
2026-09-24,11,5,4,0,1,0.5885,1,1,1,1,1,4,7,4,25,26,34.34,47.47,4796,0.12,1,1,0.0347
2026-09-24,11,6,4,0,1,0.3883,2,2,1,1,1,2,7,2,26,26,33.64,53.64,5074,0.15,0,0,0.1395
2026-09-24,11,7,4,0,1,0.5175,4,3,1,1,1,4,5,3,26,26,37.14,60,3663,0.17,0,0,0.1962
2026-09-24,11,8,4,0,1,0.376,2,2,1,1,1,3,7,3,26,26,33.64,50.47,5122,0.1,0,1,0.1082
2026-09-24,11,9,4,0,1,0.494,2,2,1,1,1,3,7,3,26,26,30.56,47.22,4890,0.24,0,1,0.1513
2026-09-24,11,10,4,0,1,0.5577,1,1,1,1,1,2,7,2,26,26,44.04,57.8,4600,0.1,1,1,0.0413
2026-09-24,11,11,4,0,1,0.585,1,1,1,1,1,3,7,3,26,26,36,60,4739,0.15,1,1,0.036
2026-09-24,11,12,4,0,1,0.5554,1,1,1,1,1,3,5,3,26,26,45.45,55.45,4013,0.09,1,1,0.041
2026-09-24,13,1,5,0,1,0.5659,3,3,1,1,1,3,10,0,28.3,24.5,27.03,40.54,4714,0.31,0,1,0.155
2026-09-24,13,2,5,0,1,0.3788,1,1,1,1,1,5,12,3,28.6,24.5,40.16,59.02,4404,0.25,1,1,0.0861
2026-09-24,13,3,5,0,1,0.3565,2,3,1,1,1,4,10,0,28.6,24.6,29.51,43.44,5353,0.14,0,0,0.1327
2026-09-24,13,4,5,0,1,0.4436,1,1,1,1,1,5,12,3,28.7,24.8,41.67,55,4846,0.18,1,1,0.0707
2026-09-24,13,5,5,0,1,0.6383,4,5,1,1,1,4,12,0,29.2,24.8,43.97,61.21,4589,0.18,0,0,0.2059
2026-09-24,13,6,5,0,1,0.7478,1,1,1,1,1,4,12,0,29.2,24.9,43.33,54.17,3612,0.17,1,1,0.0135
2026-09-24,13,7,5,0,1,0.4698,1,1,1,1,1,4,12,0,29.1,25,27.1,48.6,4879,0.09,1,1,0.0626
2026-09-24,13,8,5,0,1,0.6656,1,1,1,1,1,3,12,0,29.6,25,38.21,56.1,5084,0.16,1,1,0.023
2026-09-24,13,9,5,0,1,0.5017,1,1,1,1,1,3,12,0,29.5,25.2,34.23,50.45,3769,0.09,1,1,0.054
2026-09-24,13,10,5,0,1,0.6409,1,1,1,1,1,5,12,3,29.1,25.2,37.19,54.55,4856,0.14,1,1,0.0271
2026-09-24,13,11,5,0,1,0.5115,1,1,1,1,1,4,12,0,29.1,25.2,47.01,65.81,5216,0.21,1,1,0.0496
2026-09-24,13,12,5,0,1,0.488,1,1,1,1,1,3,12,0,29,25.2,28.97,42.99,4262,0.09,1,1,0.0539
2026-09-24,18,1,5,0,1,0.7433,1,1,1,1,1,1,7,1,24,26,39.56,51.65,4159,0.18,1,1,0.0134
2026-09-24,18,2,5,0,1,0.4784,1,1,1,1,1,1,9,1,26,26,28.93,50.41,4163,0.18,1,1,0.0586
2026-09-24,18,3,5,0,1,0.6601,1,1,1,1,1,2,9,2,26,26,39.58,64.58,3473,0.07,1,1,0.0237
2026-09-24,18,4,5,0,1,0.596,1,1,1,1,1,2,9,2,26,26,29.11,44.3,4079,0.13,1,1,0.0352
2026-09-24,18,5,5,0,1,0.4331,1,1,1,1,1,2,9,2,27,26,38,51,4943,0.08,1,1,0.0685
2026-09-24,18,6,5,0,1,0.3478,2,2,1,1,1,3,9,3,27,26,37.38,64.49,5290,0.15,0,0,0.1386
2026-09-24,18,7,5,0,1,0.589,4,2,1,1,1,3,9,3,27,26,20.59,36.27,4090,0.24,0,0,0.2002
2026-09-24,18,8,5,0,1,0.4695,5,2,1,1,1,3,11,3,28,26,34.82,48.21,4583,0.11,0,0,0.1812
2026-09-24,18,9,5,0,1,0.5949,1,1,1,1,1,4,9,4,27,27,42.27,55.67,4702,0.07,1,1,0.0359
2026-09-24,18,10,5,0,1,0.4603,4,3,1,1,1,4,9,4,27,27,24.75,41.58,3401,0.23,0,0,0.1738
2026-09-24,18,11,5,0,1,0.4642,4,3,1,1,1,4,9,4,27,27,24.75,35.64,5286,0.21,0,1,0.1557
2026-09-24,18,12,5,0,1,0.6,1,1,1,1,1,4,9,4,27,27,30.17,50,4757,0.13,1,1,0.0328
2026-09-24,19,1,5,0,1,0.5559,1,1,1,1,1,2,15,2,27,26,38.37,55.81,4396,0.19,1,1,0.0409
2026-09-24,19,2,5,0,1,0.5311,1,1,1,1,1,3,15,3,27,26,52.27,61.36,3848,0.17,1,1,0.045
2026-09-24,19,3,5,0,1,0.5097,1,1,1,1,1,3,15,3,27,26,28.42,47.37,4461,0.09,1,1,0.0515
2026-09-24,19,4,5,0,1,0.5236,1,1,1,1,1,2,1,2,27,26,42.35,57.65,4527,0.14,1,1,0.0479
2026-09-24,19,5,5,1,1,0.6213,2,2,1,1,1,1,1,1,26,26,22.83,38.04,4769,0.12,0,0,0.1996
2026-09-24,19,6,5,1,1,0.5425,5,3,1,1,1,2,3,2,26,26,39.58,59.38,3284,0.16,0,1,0.1817
2026-09-24,19,7,5,1,1,0.5675,1,1,1,1,1,2,3,2,25,26,39.77,63.64,4043,0.05,1,1,0.0389
2026-09-24,19,8,5,1,1,0.5596,1,1,1,1,1,2,3,2,24,26,36.36,52.27,4551,0.27,1,1,0.042
2026-09-24,19,9,5,1,1,0.664,1,1,1,1,1,2,3,2,23,26,26.8,48.45,3932,0.26,1,1,0.0236
2026-09-24,19,10,5,1,1,0.5807,1,1,1,1,1,3,3,3,23,26,30.77,41.03,5081,0.11,1,1,0.0366
2026-09-24,19,11,5,1,1,0.5024,3,4,1,1,1,3,3,3,23,26,23.6,46.07,3963,0.16,0,1,0.154
2026-09-24,19,12,5,1,1,0.4675,1,1,1,1,1,3,3,3,23,26,29.79,50,4477,0.15,1,1,0.0584
2026-09-24,20,1,2,0,1,0.4827,1,1,1,1,1,2,2,2,26,28,30.81,42.42,5092,0.11,1,1,0.0561
2026-09-24,20,2,2,0,1,0.4504,1,1,1,1,1,2,2,2,26,28,30.16,41.27,4994,0.06,1,1,0.0621
2026-09-24,20,3,2,0,1,0.4544,1,1,1,1,1,2,2,2,26,28,32.07,46.74,5220,0.05,1,1,0.0607
2026-09-24,20,4,2,0,1,0.4366,3,3,1,1,1,1,2,1,25,28,37.97,57.22,4991,0.08,0,1,0.1519
2026-09-24,20,5,2,0,1,0.4389,3,3,3,1,1,2,2,2,25,28,43.86,63.16,5136,0.11,0,0,0.1667
2026-09-24,20,6,2,1,1,0.4295,2,4,1,1,1,1,2,1,25,28,37.24,57.65,5166,0.07,0,1,0.1459
2026-09-24,20,7,2,1,1,0.4866,5,4,1,1,1,1,2,1,25,28,30.32,43.09,4985,0.13,0,0,0.1868
2026-09-24,20,8,2,1,1,0.5308,1,1,1,1,1,1,2,1,24,28,28.8,46.74,5191,0.08,1,1,0.045
2026-09-24,20,9,2,1,1,0.4538,4,5,1,1,1,1,2,1,24,28,34.92,52.38,4857,0.17,0,0,0.1785
2026-09-24,20,10,2,1,1,0.4306,3,4,1,1,1,1,2,1,24,28,34.18,55.1,5257,0.25,0,1,0.153
2026-09-24,20,11,2,1,1,0.4755,1,1,1,1,1,1,2,1,24,28,32,46.29,5132,0.18,1,1,0.0587
2026-09-24,20,12,2,1,1,0.4829,1,1,1,1,1,0,17,1,23,28,35.05,48.97,4914,0.15,1,1,0.0549
2026-09-24,21,1,4,0,1,0.6437,1,1,1,1,1,1,1,1,22.4,25.5,30.53,53.68,4347,0.14,1,1,0.0271
2026-09-24,21,2,4,0,1,0.6016,4,5,1,1,1,1,1,1,23.2,25.5,32.11,52.29,5155,0.16,0,1,0.1694
2026-09-24,21,3,4,0,1,0.5348,1,1,1,1,1,1,5,1,23.6,25.5,44.68,62.77,3232,0.06,1,1,0.0507
2026-09-24,21,4,4,0,1,0.6898,1,1,1,1,1,2,7,2,23.8,25.6,37.86,60.19,4208,0.12,1,1,0.0203
2026-09-24,21,5,4,0,1,0.6667,1,5,1,1,1,2,7,2,24.2,26,38,57,3435,0.13,1,1,0.0229
2026-09-24,21,6,4,0,1,0.5342,2,3,1,1,1,2,7,2,24.2,26.2,33.33,50.51,3470,0.22,0,1,0.1617
2026-09-24,21,7,4,0,1,0.6326,1,1,1,1,1,2,9,2,24.1,26.4,39.09,58.18,3604,0.04,1,1,0.0285
2026-09-24,21,8,4,0,1,0.4605,2,3,1,1,1,1,7,1,24,26.6,35.19,56.48,3474,0.16,0,1,0.1192
2026-09-24,21,9,4,0,1,0.5986,6,4,1,1,1,2,9,2,24.4,26.9,40,64.55,5129,0.11,0,0,0.2228
2026-09-24,21,10,4,0,1,0.5805,2,3,1,1,1,2,7,2,25.4,27,31.9,51.72,3611,0.17,0,1,0.1699
2026-09-24,21,11,4,0,1,0.5638,1,1,1,1,1,2,7,2,25.2,27.1,34.95,51.46,4974,0.1,1,1,0.0402
2026-09-24,21,12,4,0,1,0.4169,1,1,1,1,1,2,7,2,25.5,27.4,40.54,58.56,4433,0.28,1,1,0.071
2026-09-24,22,1,5,0,1,0.6413,1,1,1,1,1,2,10,2,26,26,26.12,41.79,4607,0.15,1,1,0.0279
2026-09-24,22,2,5,0,1,0.6092,5,3,1,1,1,3,10,3,26,26,40.5,60.33,4017,0.37,0,0,0.1976
2026-09-24,22,3,5,0,1,0.5049,1,1,1,1,1,3,10,3,26,26,30.63,48.13,5063,0.15,1,1,0.0542
2026-09-24,22,4,5,0,1,0.4302,5,5,1,1,1,3,10,3,26,26,35,42,5261,0.16,0,0,0.1896
2026-09-24,22,5,5,0,1,0.562,6,4,1,1,1,3,10,3,26,26,28.57,41.96,4764,0.18,0,0,0.2162
2026-09-24,22,6,5,0,1,0.4007,2,2,1,1,1,3,10,3,26,26,32.79,51.64,3303,0.07,0,0,0.1642
2026-09-24,22,7,5,0,1,0.6045,1,5,1,1,1,3,10,3,26,26,29.27,47.15,4623,0.14,1,1,0.0331
2026-09-24,22,8,5,0,1,0.5274,1,1,1,1,1,3,10,3,26,26,28.68,43.38,4656,0.19,1,1,0.0461
2026-09-24,22,9,5,0,1,0.5116,1,5,1,1,1,3,10,3,26,26,34.35,47.33,4254,0.17,1,1,0.0495
2026-09-24,22,10,5,0,1,0.5729,1,1,1,1,1,3,10,3,26,26,20.2,37.37,4269,0.14,1,1,0.0375
2026-09-24,22,11,5,0,1,0.5772,1,1,1,1,1,3,10,3,26,26,35.29,51.63,4024,0.13,1,1,0.0368
2026-09-24,22,12,5,1,1,0.5268,1,1,1,1,1,3,10,3,26,26,30.95,50,3388,0.08,1,1,0.0484
