racer_id,is_night,races,wins,win_rate,low_sample
5130,1,28,3,0.1071,0
5131,0,217,11,0.0507,0
5131,1,54,1,0.0185,0
5132,0,324,96,0.2963,0
5132,1,80,20,0.25,0
5133,0,233,36,0.1545,0
5133,1,36,2,0.0556,0
5134,0,261,54,0.2069,0
5134,1,72,9,0.125,0
5135,0,243,46,0.1893,0
5135,1,43,8,0.186,0
5136,0,262,63,0.2405,0
5136,1,118,30,0.2542,0
5137,0,203,34,0.1675,0
5137,1,67,6,0.0896,0
5138,0,146,8,0.0548,0
5138,1,42,1,0.0238,0
5139,0,233,60,0.2575,0
5139,1,94,21,0.2234,0
5140,0,203,17,0.0837,0
5140,1,34,2,0.0588,0
5141,0,224,52,0.2321,0
5141,1,103,35,0.3398,0
5142,0,291,101,0.3471,0
5142,1,96,26,0.2708,0
5143,0,240,14,0.0583,0
5143,1,65,2,0.0308,0
5144,0,234,25,0.1068,0
5144,1,53,4,0.0755,0
5145,0,233,55,0.2361,0
5145,1,139,40,0.2878,0
5146,0,197,31,0.1574,0
5146,1,60,8,0.1333,0
5147,0,151,13,0.0861,0
5147,1,36,2,0.0556,0
5148,0,150,23,0.1533,0
5148,1,56,2,0.0357,0
5150,0,179,45,0.2514,0
5150,1,129,32,0.2481,0
5151,0,230,13,0.0565,0
5151,1,47,3,0.0638,0
5152,0,174,6,0.0345,0
5152,1,56,1,0.0179,0
5153,0,238,12,0.0504,0
5153,1,54,1,0.0185,0
5154,0,222,27,0.1216,0
5154,1,75,7,0.0933,0
5155,0,245,53,0.2163,0
5155,1,62,8,0.129,0
5156,0,194,26,0.134,0
5156,1,45,9,0.2,0
5157,0,242,38,0.157,0
5157,1,59,4,0.0678,0
5158,0,238,72,0.3025,0
5158,1,97,27,0.2784,0
5160,0,279,57,0.2043,0
5160,1,71,11,0.1549,0
5161,0,259,52,0.2008,0
5161,1,52,12,0.2308,0
5162,0,77,3,0.039,0
5162,1,28,0,0.0,0
5163,0,178,45,0.2528,0
5163,1,120,33,0.275,0
5164,0,98,3,0.0306,0
5164,1,40,0,0.0,0
5165,0,239,30,0.1255,0
5165,1,50,1,0.02,0
5166,0,274,61,0.2226,0
5166,1,47,9,0.1915,0
5167,0,230,29,0.1261,0
5167,1,29,4,0.1379,0
5169,0,133,10,0.0752,0
5169,1,40,0,0.0,0
5170,0,206,26,0.1262,0
5170,1,48,6,0.125,0
5171,0,58,3,0.0517,0
5171,1,15,3,0.2,0
5172,0,243,34,0.1399,0
5172,1,46,5,0.1087,0
5173,0,164,33,0.2012,0
5173,1,109,10,0.0917,0
5174,0,116,17,0.1466,0
5174,1,45,12,0.2667,0
5175,0,146,14,0.0959,0
5175,1,44,6,0.1364,0
5176,0,88,5,0.0568,0
5176,1,50,2,0.04,0
5177,0,273,18,0.0659,0
5177,1,41,0,0.0,0
5178,0,276,20,0.0725,0
5178,1,53,4,0.0755,0
5179,0,184,25,0.1359,0
5179,1,41,6,0.1463,0
5180,0,102,12,0.1176,0
5180,1,51,3,0.0588,0
5181,0,236,33,0.1398,0
5181,1,34,1,0.0294,0
5182,0,204,25,0.1225,0
5182,1,64,12,0.1875,0
5183,0,260,26,0.1,0
5183,1,36,0,0.0,0
5184,0,99,8,0.0808,0
5184,1,26,2,0.0769,0
5185,0,243,39,0.1605,0
5185,1,45,7,0.1556,0
5186,0,211,20,0.0948,0
5186,1,36,2,0.0556,0
5187,0,198,8,0.0404,0
5187,1,16,1,0.0625,0
5188,0,263,62,0.2357,0
5188,1,85,15,0.1765,0
5189,0,254,38,0.1496,0
5189,1,76,11,0.1447,0
5190,0,225,23,0.1022,0
5190,1,40,4,0.1,0
5191,0,312,89,0.2853,0
5191,1,73,24,0.3288,0
5192,0,167,32,0.1916,0
5192,1,65,8,0.1231,0
5193,0,249,66,0.2651,0
5193,1,97,29,0.299,0
5194,0,185,28,0.1514,0
5194,1,63,2,0.0317,0
5195,0,190,36,0.1895,0
5195,1,80,14,0.175,0
5196,0,241,69,0.2863,0
5196,1,72,21,0.2917,0
5197,0,166,37,0.2229,0
5197,1,47,14,0.2979,0
5198,0,200,23,0.115,0
5198,1,44,4,0.0909,0
5199,0,226,34,0.1504,0
5199,1,30,8,0.2667,0
5200,0,109,1,0.0092,0
5200,1,25,0,0.0,0
5201,0,151,15,0.0993,0
5201,1,31,2,0.0645,0
5203,0,233,29,0.1245,0
5203,1,42,5,0.119,0
5204,0,106,9,0.0849,0
5204,1,19,2,0.1053,0
5205,0,226,39,0.1726,0
5205,1,90,18,0.2,0
5206,0,215,17,0.0791,0
5206,1,35,4,0.1143,0
5207,0,182,25,0.1374,0
5207,1,73,10,0.137,0
5208,0,194,18,0.0928,0
5208,1,74,6,0.0811,0
5209,0,166,3,0.0181,0
5209,1,25,1,0.04,0
5210,0,204,32,0.1569,0
5210,1,58,7,0.1207,0
5211,0,191,7,0.0366,0
5211,1,69,0,0.0,0
5212,0,247,49,0.1984,0
5212,1,79,13,0.1646,0
5213,0,233,43,0.1845,0
5213,1,86,8,0.093,0
5214,0,238,33,0.1387,0
5214,1,55,4,0.0727,0
5215,0,14,2,0.1429,0
5215,1,4,0,0.0,1
5216,0,251,57,0.2271,0
5216,1,140,38,0.2714,0
5217,0,233,46,0.1974,0
5217,1,87,28,0.3218,0
5218,0,179,35,0.1955,0
5218,1,136,39,0.2868,0
5219,0,181,30,0.1657,0
5219,1,42,9,0.2143,0
5220,0,300,82,0.2733,0
5220,1,73,21,0.2877,0
5221,0,219,68,0.3105,0
5221,1,138,33,0.2391,0
5222,0,285,70,0.2456,0
5222,1,73,9,0.1233,0
5223,0,277,30,0.1083,0
5223,1,53,7,0.1321,0
5224,0,221,56,0.2534,0
5224,1,130,36,0.2769,0
5226,0,221,51,0.2308,0
5226,1,52,15,0.2885,0
5227,0,36,2,0.0556,0
5227,1,18,1,0.0556,0
5228,0,178,39,0.2191,0
5228,1,47,13,0.2766,0
5229,0,312,61,0.1955,0
5229,1,39,8,0.2051,0
5230,0,176,24,0.1364,0
5230,1,66,3,0.0455,0
5231,0,190,37,0.1947,0
5231,1,60,8,0.1333,0
5232,0,209,32,0.1531,0
5232,1,66,3,0.0455,0
5234,0,225,57,0.2533,0
5234,1,131,37,0.2824,0
5235,0,140,9,0.0643,0
5235,1,33,1,0.0303,0
5236,0,263,16,0.0608,0
5236,1,56,1,0.0179,0
5237,0,170,17,0.1,0
5237,1,36,3,0.0833,0
5238,0,268,70,0.2612,0
5238,1,57,11,0.193,0
5239,0,224,38,0.1696,0
5239,1,68,5,0.0735,0
5240,0,232,22,0.0948,0
5240,1,31,2,0.0645,0
5241,0,161,20,0.1242,0
5241,1,81,3,0.037,0
5242,0,202,12,0.0594,0
5242,1,52,3,0.0577,0
5243,0,263,50,0.1901,0
5243,1,40,9,0.225,0
5244,0,216,15,0.0694,0
5244,1,37,2,0.0541,0
5245,0,218,29,0.133,0
5245,1,44,6,0.1364,0
5246,0,225,33,0.1467,0
5246,1,54,8,0.1481,0
5247,0,253,16,0.0632,0
5247,1,46,0,0.0,0
5248,0,200,19,0.095,0
5248,1,53,2,0.0377,0
5249,0,248,32,0.129,0
5249,1,36,2,0.0556,0
5250,0,176,12,0.0682,0
5250,1,77,9,0.1169,0
5251,0,128,1,0.0078,0
5251,1,16,0,0.0,0
5252,0,249,53,0.2129,0
5252,1,75,14,0.1867,0
5253,0,173,18,0.104,0
5253,1,19,2,0.1053,0
5254,0,169,9,0.0533,0
5254,1,44,2,0.0455,0
5255,0,269,69,0.2565,0
5255,1,74,18,0.2432,0
5256,0,289,86,0.2976,0
5256,1,67,14,0.209,0
5257,0,260,73,0.2808,0
5257,1,140,35,0.25,0
5258,0,204,26,0.1275,0
5258,1,49,3,0.0612,0
5259,0,193,10,0.0518,0
5259,1,20,0,0.0,0
5261,0,193,21,0.1088,0
5261,1,53,4,0.0755,0
5262,0,190,11,0.0579,0
5262,1,54,1,0.0185,0
5263,0,227,15,0.0661,0
5263,1,41,2,0.0488,0
5264,0,282,30,0.1064,0
5264,1,24,2,0.0833,0
5265,0,214,20,0.0935,0
5265,1,71,2,0.0282,0
5266,0,219,19,0.0868,0
5266,1,53,5,0.0943,0
5267,0,257,88,0.3424,0
5267,1,106,33,0.3113,0
5268,0,188,11,0.0585,0
5268,1,42,0,0.0,0
5269,0,249,73,0.2932,0
5269,1,60,11,0.1833,0
5270,0,209,18,0.0861,0
5270,1,51,5,0.098,0
5271,0,202,15,0.0743,0
5271,1,39,2,0.0513,0
5272,0,191,25,0.1309,0
5272,1,62,5,0.0806,0
5273,0,267,30,0.1124,0
5273,1,32,4,0.125,0
5274,0,199,36,0.1809,0
5274,1,34,6,0.1765,0
5275,0,276,74,0.2681,0
5275,1,53,16,0.3019,0
5276,0,243,32,0.1317,0
5276,1,69,6,0.087,0
5277,0,233,34,0.1459,0
5277,1,58,6,0.1034,0
5278,0,265,96,0.3623,0
5278,1,75,25,0.3333,0
5279,0,259,51,0.1969,0
5279,1,26,6,0.2308,0
5280,0,318,87,0.2736,0
5280,1,47,10,0.2128,0
5281,0,224,61,0.2723,0
5281,1,63,14,0.2222,0
5282,0,270,41,0.1519,0
5282,1,43,2,0.0465,0
5283,0,149,7,0.047,0
5283,1,23,1,0.0435,0
5284,0,183,13,0.071,0
5284,1,36,0,0.0,0
5285,0,226,13,0.0575,0
5285,1,56,0,0.0,0
5286,0,264,30,0.1136,0
5286,1,44,3,0.0682,0
5287,0,196,10,0.051,0
5287,1,39,0,0.0,0
5288,0,217,17,0.0783,0
5288,1,37,1,0.027,0
5289,0,216,35,0.162,0
5289,1,103,12,0.1165,0
5290,0,187,12,0.0642,0
5290,1,44,0,0.0,0
5291,0,196,10,0.051,0
5291,1,95,1,0.0105,0
5292,0,242,18,0.0744,0
5292,1,44,1,0.0227,0
5293,0,172,6,0.0349,0
5293,1,30,0,0.0,0
5294,0,270,25,0.0926,0
5294,1,21,0,0.0,0
5295,0,179,17,0.095,0
5295,1,50,7,0.14,0
5296,0,206,24,0.1165,0
5296,1,65,6,0.0923,0
5297,0,251,12,0.0478,0
5297,1,17,0,0.0,0
5298,0,261,77,0.295,0
5298,1,99,27,0.2727,0
5299,0,221,42,0.19,0
5299,1,82,11,0.1341,0
5300,0,183,6,0.0328,0
5300,1,50,0,0.0,0
5301,0,232,38,0.1638,0
5301,1,76,6,0.0789,0
5302,0,174,12,0.069,0
5302,1,55,2,0.0364,0
5303,0,222,39,0.1757,0
5303,1,79,5,0.0633,0
5304,0,153,1,0.0065,0
5304,1,24,2,0.0833,0
5305,0,160,3,0.0187,0
5305,1,42,1,0.0238,0
5306,0,176,5,0.0284,0
5306,1,61,0,0.0,0
5307,0,213,28,0.1315,0
5307,1,71,5,0.0704,0
5308,0,245,17,0.0694,0
5308,1,48,2,0.0417,0
5309,0,161,7,0.0435,0
5309,1,70,1,0.0143,0
5310,0,151,11,0.0728,0
5310,1,68,2,0.0294,0
5311,0,221,33,0.1493,0
5311,1,81,14,0.1728,0
5312,0,198,13,0.0657,0
5312,1,63,3,0.0476,0
5313,0,211,15,0.0711,0
5313,1,37,2,0.0541,0
5314,0,192,7,0.0365,0
5314,1,31,0,0.0,0
5315,0,188,8,0.0426,0
5315,1,40,0,0.0,0
5316,0,233,27,0.1159,0
5316,1,52,2,0.0385,0
5317,0,253,18,0.0711,0
5317,1,66,7,0.1061,0
5318,0,202,8,0.0396,0
5318,1,57,2,0.0351,0
5319,0,180,33,0.1833,0
5319,1,45,5,0.1111,0
5320,0,199,8,0.0402,0
5320,1,48,2,0.0417,0
5321,0,176,26,0.1477,0
5321,1,49,5,0.102,0
5322,0,215,10,0.0465,0
5322,1,31,1,0.0323,0
5323,0,189,19,0.1005,0
5323,1,32,3,0.0938,0
5324,0,184,5,0.0272,0
5324,1,6,0,0.0,1
5325,0,219,23,0.105,0
5325,1,80,6,0.075,0
5326,0,264,29,0.1098,0
5326,1,73,3,0.0411,0
5327,0,166,0,0.0,0
5327,1,48,0,0.0,0
5328,0,178,15,0.0843,0
5328,1,57,1,0.0175,0
5329,0,228,26,0.114,0
5329,1,22,3,0.1364,0
5330,0,289,76,0.263,0
5330,1,54,16,0.2963,0
5331,0,208,32,0.1538,0
5331,1,37,5,0.1351,0
5332,0,247,18,0.0729,0
5332,1,42,2,0.0476,0
5333,0,207,24,0.1159,0
5333,1,19,0,0.0,0
5334,0,236,9,0.0381,0
5334,1,32,0,0.0,0
5335,0,173,7,0.0405,0
5335,1,92,5,0.0543,0
5336,0,165,6,0.0364,0
5336,1,61,1,0.0164,0
5337,0,243,10,0.0412,0
5337,1,31,2,0.0645,0
5338,0,227,16,0.0705,0
5338,1,39,3,0.0769,0
5339,0,196,30,0.1531,0
5339,1,65,4,0.0615,0
5340,0,233,11,0.0472,0
5340,1,71,4,0.0563,0
5341,0,183,5,0.0273,0
5341,1,32,1,0.0312,0
5342,0,160,1,0.0063,0
5342,1,48,1,0.0208,0
5343,0,238,5,0.021,0
5343,1,42,1,0.0238,0
5344,0,236,26,0.1102,0
5344,1,39,3,0.0769,0
5345,0,205,6,0.0293,0
5345,1,56,2,0.0357,0
5346,0,198,2,0.0101,0
5346,1,29,1,0.0345,0
5347,0,170,0,0.0,0
5347,1,34,0,0.0,0
5348,0,188,17,0.0904,0
5348,1,39,3,0.0769,0
5349,0,198,1,0.0051,0
5349,1,28,0,0.0,0
5350,0,234,21,0.0897,0
5350,1,38,4,0.1053,0
5351,0,236,24,0.1017,0
5351,1,59,2,0.0339,0
5352,0,222,28,0.1261,0
5352,1,72,6,0.0833,0
5353,0,202,7,0.0347,0
5353,1,18,0,0.0,0
5354,0,224,10,0.0446,0
5354,1,26,2,0.0769,0
5355,0,190,5,0.0263,0
5355,1,26,0,0.0,0
5356,0,219,30,0.137,0
5356,1,24,2,0.0833,0
5357,0,207,0,0.0,0
5357,1,22,0,0.0,0
5358,0,131,1,0.0076,0
5358,1,56,0,0.0,0
5359,0,205,26,0.1268,0
5359,1,45,2,0.0444,0
5360,0,201,6,0.0299,0
5360,1,31,0,0.0,0
5361,0,172,3,0.0174,0
5361,1,40,0,0.0,0
5362,0,169,2,0.0118,0
5362,1,53,2,0.0377,0
5363,0,114,1,0.0088,0
5363,1,25,0,0.0,0
5364,0,210,1,0.0048,0
5364,1,34,1,0.0294,0
5365,0,175,4,0.0229,0
5365,1,42,0,0.0,0
5366,0,186,1,0.0054,0
5366,1,15,0,0.0,0
5367,0,145,2,0.0138,0
5367,1,43,0,0.0,0
5368,0,213,37,0.1737,0
5368,1,28,1,0.0357,0
5369,0,171,8,0.0468,0
5369,1,63,3,0.0476,0
5370,0,163,0,0.0,0
5370,1,32,0,0.0,0
5371,0,201,1,0.005,0
5371,1,17,1,0.0588,0
5372,0,148,1,0.0068,0
5372,1,53,1,0.0189,0
5373,0,138,1,0.0072,0
5373,1,29,0,0.0,0
5374,0,196,2,0.0102,0
5374,1,38,1,0.0263,0
5375,0,186,1,0.0054,0
5375,1,59,0,0.0,0
5376,0,208,29,0.1394,0
5376,1,66,5,0.0758,0
5377,0,169,13,0.0769,0
5377,1,61,4,0.0656,0
5378,0,203,1,0.0049,0
5378,1,19,0,0.0,0
5379,0,210,4,0.019,0
5379,1,17,0,0.0,0
5380,0,189,0,0.0,0
5380,1,25,0,0.0,0
5381,0,187,9,0.0481,0
5381,1,40,1,0.025,0
5382,0,188,3,0.016,0
5382,1,52,0,0.0,0
5383,0,218,2,0.0092,0
5383,1,25,0,0.0,0
5384,0,166,3,0.0181,0
5384,1,54,1,0.0185,0
5385,0,186,2,0.0108,0
5385,1,35,0,0.0,0
5386,0,235,9,0.0383,0
5386,1,25,1,0.04,0
5387,0,152,0,0.0,0
5387,1,48,0,0.0,0
5388,0,209,11,0.0526,0
5388,1,22,1,0.0455,0
5389,0,223,2,0.009,0
5389,1,43,0,0.0,0
5390,0,157,1,0.0064,0
5390,1,36,1,0.0278,0
5391,0,145,0,0.0,0
5391,1,48,0,0.0,0
5392,0,177,0,0.0,0
5392,1,51,0,0.0,0
5393,0,182,0,0.0,0
5393,1,26,0,0.0,0
5394,0,220,5,0.0227,0
5394,1,32,0,0.0,0
5395,0,144,4,0.0278,0
5395,1,51,2,0.0392,0
5396,0,193,1,0.0052,0
5396,1,19,0,0.0,0
5397,0,152,0,0.0,0
5397,1,48,0,0.0,0
5398,0,215,8,0.0372,0
5398,1,67,2,0.0299,0
5399,0,176,0,0.0,0
5399,1,14,0,0.0,0
5400,0,203,3,0.0148,0
5400,1,22,0,0.0,0
5401,0,110,2,0.0182,0
5401,1,26,0,0.0,0
5402,0,131,0,0.0,0
5402,1,44,0,0.0,0
5403,0,176,0,0.0,0
5403,1,26,1,0.0385,0
5404,0,179,2,0.0112,0
5404,1,52,0,0.0,0
5405,0,200,3,0.015,0
5405,1,22,0,0.0,0
5406,0,155,0,0.0,0
5406,1,60,0,0.0,0
5407,0,150,2,0.0133,0
5407,1,54,0,0.0,0
5408,0,92,0,0.0,0
5408,1,13,0,0.0,0
5409,0,157,3,0.0191,0
5409,1,42,1,0.0238,0
5410,0,144,1,0.0069,0
5410,1,25,0,0.0,0
5411,0,178,1,0.0056,0
5411,1,23,0,0.0,0
5412,0,170,1,0.0059,0
5412,1,40,0,0.0,0
5413,0,158,1,0.0063,0
5413,1,39,0,0.0,0
5414,0,55,0,0.0,0
5414,1,7,0,0.0,1
5415,0,152,0,0.0,0
5415,1,18,0,0.0,0
5416,0,184,7,0.038,0
5416,1,26,1,0.0385,0
5417,0,165,5,0.0303,0
5417,1,38,0,0.0,0
5418,0,162,0,0.0,0
5418,1,28,0,0.0,0
5419,0,192,0,0.0,0
5419,1,27,0,0.0,0
5420,0,156,0,0.0,0
5420,1,37,0,0.0,0
5421,0,100,0,0.0,0
5421,1,10,0,0.0,0
5422,0,82,0,0.0,0
5422,1,14,0,0.0,0
5423,0,89,0,0.0,0
5423,1,12,0,0.0,0
5424,0,95,2,0.0211,0
5424,1,12,0,0.0,0
5425,0,118,0,0.0,0
5425,1,6,0,0.0,1
5426,0,105,0,0.0,0
5426,1,33,0,0.0,0
5427,0,147,1,0.0068,0
5427,1,27,0,0.0,0
5428,0,97,0,0.0,0
5428,1,13,0,0.0,0
5429,0,95,0,0.0,0
5429,1,19,0,0.0,0
5430,0,97,0,0.0,0
5430,1,12,0,0.0,0
5431,0,89,0,0.0,0
5431,1,20,0,0.0,0
5432,0,122,3,0.0246,0
5432,1,26,0,0.0,0
5433,0,112,0,0.0,0
5433,1,17,0,0.0,0
5434,0,139,3,0.0216,0
5434,1,14,0,0.0,0
5435,0,96,0,0.0,0
5435,1,15,0,0.0,0
5436,0,133,0,0.0,0
5436,1,6,0,0.0,1
5437,0,74,0,0.0,0
5437,1,20,0,0.0,0
5438,0,103,0,0.0,0
5438,1,21,0,0.0,0
5439,0,109,1,0.0092,0
5439,1,26,0,0.0,0
5440,0,108,0,0.0,0
5440,1,12,0,0.0,0
5441,0,123,5,0.0407,0
5441,1,24,1,0.0417,0
5442,0,106,0,0.0,0
5442,1,18,0,0.0,0
5443,0,97,0,0.0,0
5443,1,21,0,0.0,0
5444,0,105,0,0.0,0
5444,1,22,0,0.0,0
5445,0,43,0,0.0,0
5445,1,5,0,0.0,1
5446,0,29,0,0.0,0
5446,1,14,0,0.0,0
5447,0,55,0,0.0,0
5448,0,33,0,0.0,0
5448,1,22,0,0.0,0
5449,0,45,1,0.0222,0
5450,0,49,1,0.0204,0
5450,1,6,0,0.0,1
5451,0,27,0,0.0,0
5451,1,9,0,0.0,1
5452,0,45,0,0.0,0
5452,1,6,0,0.0,1
5453,0,55,1,0.0182,0
5453,1,10,0,0.0,0
5454,0,54,0,0.0,0
5454,1,6,0,0.0,1
5455,0,54,0,0.0,0
5455,1,14,0,0.0,0
5456,0,63,0,0.0,0
5456,1,3,0,0.0,1
5457,0,43,0,0.0,0
5457,1,20,0,0.0,0
5458,0,56,1,0.0179,0
5458,1,6,0,0.0,1
5459,0,43,0,0.0,0
5459,1,5,0,0.0,1
5460,0,67,1,0.0149,0
5460,1,11,0,0.0,0
5461,0,49,0,0.0,0
5461,1,3,0,0.0,1
5462,0,44,0,0.0,0
5462,1,4,0,0.0,1
5463,0,47,0,0.0,0
5463,1,7,0,0.0,1
5464,0,40,0,0.0,0
5464,1,12,0,0.0,0
5465,0,45,0,0.0,0
5466,0,49,0,0.0,0
5467,0,56,2,0.0357,0
5467,1,5,0,0.0,1
5468,0,50,0,0.0,0
5468,1,8,0,0.0,1
5469,0,51,0,0.0,0
5469,1,6,0,0.0,1
5470,0,47,0,0.0,0
5470,1,3,0,0.0,1
5471,0,60,0,0.0,0
5471,1,11,0,0.0,0
5472,0,42,0,0.0,0
5472,1,5,0,0.0,1
